time,notch
2993.84375,-24.347454072743236
2993.84765625,-26.622278335657175
2993.8515625,-28.904282481619468
2993.85546875,-29.09651800773375
2993.859375,-26.331598102736045
2993.86328125,-21.488667060076644
2993.8671875,-16.40349663506077
2993.87109375,-12.552316402323058
2993.875,-10.276175479022452
2993.87890625,-8.948915404110924
2993.8828125,-7.678954429385366
2993.88671875,-5.889759843514699
2993.890625,-3.4958252828991823
2993.89453125,-0.8448635007950998
2993.8984375,1.3820269334297064
2993.90234375,2.3871429101224018
2993.90625,1.6904677100398025
2993.91015625,-0.42333812610025884
2993.9140625,-2.870941620499225
2993.91796875,-4.361597039993663
2993.921875,-4.259029893683642
2993.92578125,-2.982534623712259
2993.9296875,-1.558703701201646
2993.93359375,-0.7344545873926055
2993.9375,-0.4341397123132397
2993.94140625,0.06834843147285799
2993.9453125,1.5432880194456435
2993.94921875,4.298958603153346
2993.953125,8.058750520828173
2993.95703125,12.096450550899045
2993.9609375,15.39179687412948
2993.96484375,16.83019488416608
2993.96875,15.643702319313617
2993.97265625,12.007417546955093
2993.9765625,7.295076424759375
2993.98046875,3.5576122132270847
2993.984375,2.390789498172968
2993.98828125,3.9589749982215863
2993.9921875,6.935773533440904
2993.99609375,9.43250994082108
2994.0,10.210183557798297
2994.00390625,9.314702436795304
2994.0078125,7.797619458712888
2994.01171875,6.838544284797364
2994.015625,6.901899612833395
2994.01953125,7.45309587107218
2994.0234375,7.364759212038219
2994.02734375,5.715457406810121
2994.03125,2.469132489685181
2994.03515625,-1.4001954247822435
2994.0390625,-4.453810895703144
2994.04296875,-5.673801597287471
2994.046875,-5.079871055515589
2994.05078125,-3.649233924554098
2994.0546875,-2.644903518610844
2994.05859375,-2.876478991252653
2994.0625,-4.374954626716338
2994.06640625,-6.550369779035151
2994.0703125,-8.54758184697288
2994.07421875,-9.55602288669361
2994.078125,-9.086903497330693
2994.08203125,-7.252171292831998
2994.0859375,-4.841495231236784
2994.08984375,-2.9443476585454476
2994.09375,-2.210156003716377
2994.09765625,-2.264738538344495
2994.1015625,-1.8559547411946515
2994.10546875,0.20962956714372538
2994.109375,4.024007222317017
2994.11328125,8.328105654747592
2994.1171875,11.287962095357575
2994.12109375,11.647991695298561
2994.125,9.397614831677226
2994.12890625,5.6063147211315965
2994.1328125,1.7402212573993097
2994.13671875,-0.9838912636027565
2994.140625,-1.9326354748631238
2994.14453125,-1.1809900991830227
2994.1484375,0.4829930292835954
2994.15234375,1.835336507231752
2994.15625,1.8767044638041257
2994.16015625,0.5525602134880383
2994.1640625,-1.0731506442156271
2994.16796875,-1.514085453637233
2994.171875,-0.011644765757920436
2994.17578125,2.8056592754105854
2994.1796875,5.362456523054033
2994.18359375,6.31732137795942
2994.1875,5.508305371272581
2994.19140625,3.9669586021593277
2994.1953125,3.0939254021263944
2994.19921875,3.6871795640552714
2994.203125,5.503144571694808
2994.20703125,7.513628213044198
2994.2109375,8.533945223737
2994.21484375,7.824179847576833
2994.21875,5.443885670265209
2994.22265625,2.2665773826726245
2994.2265625,-0.3761410071038366
2994.23046875,-1.3210876183866629
2994.234375,-0.18619541092915015
2994.23828125,2.394774992384929
2994.2421875,5.11093574716985
2994.24609375,6.719028746273479
2994.25,6.747852820176082
2994.25390625,5.7546626588314185
2994.2578125,4.997320065303563
2994.26171875,5.658477947710304
2994.265625,7.976491160663554
2994.26953125,10.797234295796422
2994.2734375,11.977371585309015
2994.27734375,9.608133682888635
2994.28125,3.403024637719806
2994.28515625,-4.727685620164468
2994.2890625,-11.512455082547325
2994.29296875,-14.162960059585473
2994.296875,-11.967694191357571
2994.30078125,-6.502370170975604
2994.3046875,-0.40586611834426034
2994.30859375,4.265914864245106
2994.3125,6.94399853906671
2994.31640625,8.305024488845886
2994.3203125,9.390674910000516
2994.32421875,10.868042404939551
2994.328125,12.781434835484482
2994.33203125,14.648396575440117
2994.3359375,15.699985719594121
2994.33984375,15.271465394188063
2994.34375,13.337032814378686
2994.34765625,10.876632310194998
2994.3515625,9.590630292355103
2994.35546875,10.86308330589829
2994.359375,14.633573009914803
2994.36328125,19.167242292476807
2994.3671875,22.0806792558404
2994.37109375,21.910688462917893
2994.375,19.046422445215498
2994.37890625,15.384708399678008
2994.3828125,13.069934830172599
2994.38671875,13.2666053084517
2994.390625,15.670349972480981
2994.39453125,18.811314027116993
2994.3984375,20.831058691884884
2994.40234375,20.407205605664917
2994.40625,17.494350795248547
2994.41015625,13.487869709664636
2994.4140625,10.569463462292196
2994.41796875,10.467359958929064
2994.421875,13.395793440885708
2994.42578125,17.989632200696395
2994.4296875,22.32956128361909
2994.43359375,25.226828775638523
2994.4375,26.76452271901972
2994.44140625,27.83171967006497
2994.4453125,29.23960474279937
2994.44921875,31.201929609264663
2994.453125,33.44273495838105
2994.45703125,35.556797404118676
2994.4609375,37.15923248520961
2994.46484375,37.828554607158495
2994.46875,37.19225988460179
2994.47265625,35.26766809771277
2994.4765625,32.71314299954061
2994.48046875,30.59694406507007
2994.484375,29.746767109578293
2994.48828125,30.20309810989735
2994.4921875,31.252346474921207
2994.49609375,31.9857201478152
2994.5,31.87304957072764
2994.50390625,30.921818721731896
2994.5078125,29.427702231409395
2994.51171875,27.600798761431232
2994.515625,25.32910151048844
2994.51953125,22.214206075602306
2994.5234375,17.869352939220796
2994.52734375,12.313314344773914
2994.53125,6.208348146782888
2994.53515625,0.720260311636621
2994.5390625,-3.04297930129319
2994.54296875,-4.715557126829275
2994.546875,-4.95887676340203
2994.55078125,-5.085199860113109
2994.5546875,-6.309047937432785
2994.55859375,-9.16956079191811
2994.5625,-13.423163254464082
2994.56640625,-18.29015170369333
2994.5703125,-22.75604583865268
2994.57421875,-25.815182290038738
2994.578125,-26.804202843471522
2994.58203125,-25.86515383290675
2994.5859375,-24.178910705297735
2994.58984375,-23.512663162846625
2994.59375,-25.126775839397794
2994.59765625,-28.765562509922347
2994.6015625,-32.6135615536257
2994.60546875,-34.433861489536625
2994.609375,-33.09288844700888
2994.61328125,-29.276163125265622
2994.6171875,-24.883086683885573
2994.62109375,-21.70453441726202
2994.625,-20.45416016555125
2994.62890625,-20.72156431063825
2994.6328125,-21.568566335044782
2994.63671875,-22.113859798838213
2994.640625,-21.789893302368043
2994.64453125,-20.467866567736177
2994.6484375,-18.646050167315124
2994.65234375,-17.47176543520534
2994.65625,-18.236215003517778
2994.66015625,-21.449077466175275
2994.6640625,-26.182271648451618
2994.66796875,-30.385510633214924
2994.671875,-32.134614614404214
2994.67578125,-30.893989886655948
2994.6796875,-27.78230648384217
2994.68359375,-24.673296941003905
2994.6875,-22.88442261475724
2994.69140625,-22.399441160689253
2994.6953125,-22.053869102427704
2994.69921875,-20.41807216403103
2994.703125,-16.745323852782814
2994.70703125,-11.466268798505094
2994.7109375,-6.044140521795214
2994.71484375,-2.2693937383360243
2994.71875,-1.2927379188722998
2994.72265625,-2.9082231660558966
2994.7265625,-5.582387304488626
2994.73046875,-7.318493613590682
2994.734375,-6.854989984753231
2994.73828125,-4.386079014931874
2994.7421875,-1.2932505710466426
2994.74609375,0.8827813763581456
2994.75,1.4510323219957593
2994.75390625,0.8925039664052941
2994.7578125,0.40870097361129126
2994.76171875,1.0966688821108557
2994.765625,3.2506017818920228
2994.76953125,6.122766299020236
2994.7734375,8.246416914052192
2994.77734375,8.20040201422583
2994.78125,5.47301592861332
2994.78515625,0.9234682875032627
2994.7890625,-3.554889891235252
2994.79296875,-6.068568607451127
2994.796875,-5.781168653721981
2994.80078125,-3.2507040427202702
2994.8046875,0.12796755431699128
2994.80859375,3.073618082016563
2994.8125,5.068888286746228
2994.81640625,6.3911599913038355
2994.8203125,7.706968733347905
2994.82421875,9.57528969287965
2994.828125,12.045480898507357
2994.83203125,14.44647579561103
2994.8359375,15.554931413181052
2994.83984375,14.263264732062844
2994.84375,10.466366132097752
2994.84765625,5.500534492972786
2994.8515625,1.597941104564078
2994.85546875,0.5501856484855261
2994.859375,2.551301821620111
2994.86328125,6.183539250266732
2994.8671875,9.55065196117404
2994.87109375,11.571028289799271
2994.875,12.41679804383319
2994.87890625,12.947825040252761
2994.8828125,13.83176783041015
2994.88671875,15.133522680350323
2994.890625,16.523493892236363
2994.89453125,17.615451710784324
2994.8984375,18.00397015042192
2994.90234375,17.154873258129413
2994.90625,14.591665926727915
2994.91015625,10.451875345723828
2994.9140625,5.918504629853257
2994.91796875,2.925468206745087
2994.921875,3.104845776389525
2994.92578125,6.706500715390222
2994.9296875,12.369240938974324
2994.93359375,17.941095305462557
2994.9375,21.727183997308746
2994.94140625,23.319995123183453
2994.9453125,23.570812644296073
2994.94921875,23.86419466865843
2994.953125,25.226131362767536
2994.95703125,27.75530580496191
2994.9609375,30.614411733407323
2994.96484375,32.587141631771885
2994.96875,32.94520020078634
2994.97265625,32.0942868552481
2994.9765625,31.486580081507128
2994.98046875,32.75115034866666
2994.984375,36.59788334982798
2994.98828125,42.28980572257234
2994.9921875,48.081215594933326
2994.99609375,52.2712954933418
2995.0,54.096842114053295
2995.00390625,53.924866407456435
2995.0078125,52.76430546147126
2995.01171875,51.48939518122323
2995.015625,50.2314991946412
2995.01953125,48.27406572233378
2995.0234375,44.53710142808647
2995.02734375,38.41155108563806
2995.03125,30.446743030567532
2995.03515625,22.38466898432618
2995.0390625,16.38902143997641
2995.04296875,13.910468866612751
2995.046875,14.983591762502035
2995.05078125,18.44320684967157
2995.0546875,22.802975302027562
2995.05859375,27.060834986076575
2995.0625,30.896891198973346
2995.06640625,34.34997396153021
2995.0703125,37.46600276934301
2995.07421875,40.225390656529854
2995.078125,42.590405201927254
2995.08203125,44.40586079144076
2995.0859375,45.23652086285382
2995.08984375,44.48684791374634
2995.09375,41.923476071589825
2995.09765625,38.21905728295388
2995.1015625,34.90376235347777
2995.10546875,33.51976859367613
2995.109375,34.563166016882846
2995.11328125,37.12836587818966
2995.1171875,39.567440511451046
2995.12109375,40.54928947998545
2995.125,39.63430980090188
2995.12890625,37.063365418340666
2995.1328125,33.22012386396974
2995.13671875,28.398394058462657
2995.140625,22.96774778617099
2995.14453125,17.468145444930542
2995.1484375,12.3045876133966
2995.15234375,7.348412613931947
2995.15625,2.019223329343541
2995.16015625,-4.049361447896566
2995.1640625,-10.358873646241765
2995.16796875,-15.650487564502498
2995.171875,-18.815538609077805
2995.17578125,-19.816986441107602
2995.1796875,-19.80279881865233
2995.18359375,-20.40412334815667
2995.1875,-22.885623799593183
2995.19140625,-27.725291827161413
2995.1953125,-34.683226958012156
2995.19921875,-43.08689124738145
2995.203125,-52.12986515837123
2995.20703125,-61.19298678127956
2995.2109375,-70.15321403202599
2995.21484375,-79.3862190576887
2995.21875,-89.21360444901984
2995.22265625,-99.078518423172
2995.2265625,-107.18735367071301
2995.23046875,-111.12853646115184
2995.234375,-109.18483574242006
2995.23828125,-101.40116688881628
2995.2421875,-89.58741546419029
2995.24609375,-76.26345759606336
2995.25,-63.33495774398753
2995.25390625,-51.35845370383349
2995.2578125,-39.72337416165492
2995.26171875,-27.507775268951647
2995.265625,-14.457632984050107
2995.26953125,-1.5064017550401243
2995.2734375,9.504262361711824
2995.27734375,16.78147300273905
2995.28125,19.64303591034417
2995.28515625,18.94723571680396
2995.2890625,16.48767810024417
2995.29296875,13.701402012813965
2995.296875,10.646114505269018
2995.30078125,6.048281596234006
2995.3046875,-1.6357855827268215
2995.30859375,-13.004332954975565
2995.3125,-27.236610296432538
2995.31640625,-42.56490595775543
2995.3203125,-57.17067360242576
2995.32421875,-69.87106118713848
2995.328125,-80.38299273413504
2995.33203125,-89.29770832055033
2995.3359375,-97.84761458257032
2995.33984375,-107.3683938490172
2995.34375,-118.45863758018456
2995.34765625,-130.25102545154712
2995.3515625,-140.47020184022472
2995.35546875,-146.54246963740687
2995.359375,-147.12175640418474
2995.36328125,-142.90565430859232
2995.3671875,-136.12281401031296
2995.37109375,-129.13365378655718
2995.375,-123.2401052729991
2995.37890625,-118.51274239164881
2995.3828125,-114.51561862109834
2995.38671875,-111.10990607863916
2995.390625,-108.66776890440694
2995.39453125,-107.71895939388556
2995.3984375,-108.47996353090836
2995.40234375,-110.59546456730278
2995.40625,-113.11643838121847
2995.41015625,-114.61266756163944
2995.4140625,-113.41974637566904
2995.41796875,-108.12925402881328
2995.421875,-98.24915736258778
2995.42578125,-84.60351841664831
2995.4296875,-69.05413297552931
2995.43359375,-53.65015196657114
2995.4375,-39.76882668577664
2995.44140625,-27.75036960996982
2995.4453125,-17.124320990465442
2995.44921875,-7.161932123990896
2995.453125,2.593889340017208
2995.45703125,12.008139163419303
2995.4609375,20.306608234046845
2995.46484375,26.383933297093733
2995.46875,29.43758061792409
2995.47265625,29.574758671059094
2995.4765625,27.892324542595922
2995.48046875,25.866635289820877
2995.484375,24.48254013380789
2995.48828125,23.81479009457067
2995.4921875,23.397136134163
2995.49609375,22.98949778810078
2995.5,23.035584676102086
2995.50390625,24.493020723081873
2995.5078125,28.300580801354542
2995.51171875,34.910336267558485
2995.515625,44.06498433632086
2995.51953125,54.774699558388534
2995.5234375,65.47887697104527
2995.52734375,74.48530756323193
2995.53125,80.6616011702614
2995.53515625,84.02057816135937
2995.5390625,85.70205770958357
2995.54296875,87.2401804896838
2995.546875,89.63501176691302
2995.55078125,92.93864732878298
2995.5546875,96.57344812677836
2995.55859375,99.95109743415235
2995.5625,102.83202203937154
2995.56640625,105.3055487399327
2995.5703125,107.6863598708077
2995.57421875,110.50813903836195
2995.578125,114.39545271986073
2995.58203125,119.58063374177524
2995.5859375,125.33443952749802
2995.58984375,129.95837250277623
2995.59375,131.6486360108704
2995.59765625,129.678935504285
2995.6015625,124.83390456640518
2995.60546875,118.56752807491384
2995.609375,111.59379411146983
2995.61328125,103.24497405209297
2995.6171875,92.19486654250098
2995.62109375,77.80836536224275
2995.625,60.839781286843625
2995.62890625,42.91852138206324
2995.6328125,25.42239923238742
2995.63671875,8.795917335546513
2995.640625,-7.239951594396701
2995.64453125,-23.046748316681814
2995.6484375,-38.667752754660896
2995.65234375,-53.81751554993711
2995.65625,-67.93762168515838
2995.66015625,-80.0877457863624
2995.6640625,-88.87337165405685
2995.66796875,-92.77855005331101
2995.671875,-90.87520807058019
2995.67578125,-83.37233582127683
2995.6796875,-71.54025166229958
2995.68359375,-57.121267085094935
2995.6875,-41.70355581445801
2995.69140625,-26.391526533556682
2995.6953125,-11.789740712771655
2995.69921875,1.826560125735976
2995.703125,14.220961677635323
2995.70703125,24.814067233824073
2995.7109375,32.43242288972834
2995.71484375,35.588308055519455
2995.71875,33.366532092005386
2995.72265625,26.30954017168076
2995.7265625,16.44779122210932
2995.73046875,6.240687061770087
2995.734375,-2.8455709526786146
2995.73828125,-11.00279150737799
2995.7421875,-19.466325403602227
2995.74609375,-29.184881974055106
2995.75,-39.87818314207814
2995.75390625,-50.115458163548226
2995.7578125,-58.17967332515535
2995.76171875,-63.051275169666454
2995.765625,-64.97177342486607
2995.76953125,-65.36393351760002
2995.7734375,-66.15754367592618
2995.77734375,-68.79756020874818
2995.78125,-73.42692189587515
2995.78515625,-78.7982517818692
2995.7890625,-83.10395511256868
2995.79296875,-85.1962779114049
2995.796875,-85.24242322309709
2995.80078125,-84.27666249887649
2995.8046875,-83.07198062473213
2995.80859375,-81.33824215460098
2995.8125,-77.89251718159336
2995.81640625,-71.51984489705777
2995.8203125,-61.696724530780926
2995.82421875,-48.697635798204274
2995.828125,-33.33803416017967
2995.83203125,-16.827862987454104
2995.8359375,-0.7717202804366194
2995.83984375,13.055092724184856
2995.84375,23.348255915644913
2995.84765625,29.958662968652856
2995.8515625,33.94587415051289
2995.85546875,36.76191128965282
2995.859375,39.17393926013492
2995.86328125,40.86475009822807
2995.8671875,41.01604576026362
2995.87109375,39.26051646215158
2995.875,36.14461845367136
2995.87890625,32.81255516566574
2995.8828125,30.3503365762239
2995.88671875,29.411285432251194
2995.890625,30.270762320401516
2995.89453125,32.95615777423802
2995.8984375,37.1916768883566
2995.90234375,42.354226954881085
2995.90625,47.746752812947406
2995.91015625,53.09132518285834
2995.9140625,58.73837400215115
2995.91796875,65.21575304573796
2995.921875,72.39932012764808
2995.92578125,79.11408266900807
2995.9296875,83.67586740127916
2995.93359375,84.98616586236983
2995.9375,83.2761261739971
2995.94140625,79.94963697693986
2995.9453125,76.74349556375901
2995.94921875,74.8837550951834
2995.953125,74.74545093554615
2995.95703125,75.99626994116473
2995.9609375,77.91337445730318
2995.96484375,79.69598622710578
2995.96875,80.76812095738099
2995.97265625,81.00058122283083
2995.9765625,80.67939404755666
2995.98046875,80.15569061236775
2995.984375,79.38581277574333
2995.98828125,77.76369534232516
2995.9921875,74.49544469985075
2995.99609375,69.2938937802595
2996.0,62.839606900614584
2996.00390625,56.62950967937381
2996.0078125,52.282700023556444
2996.01171875,50.68025711241853
2996.015625,51.404757686732694
2996.01953125,52.85268277350324
2996.0234375,53.06552216805154
2996.02734375,50.87476811042848
2996.03125,46.67680133579467
2996.03515625,42.25804135345356
2996.0390625,39.629367314456246
2996.04296875,39.585093308545275
2996.046875,41.07003700293673
2996.05078125,41.91040714588098
2996.0546875,40.36882499286992
2996.05859375,36.30208865688074
2996.0625,31.064278285210396
2996.06640625,26.380288449664135
2996.0703125,23.222880758997693
2996.07421875,21.517220849937264
2996.078125,20.584574978953498
2996.08203125,19.655186245845307
2996.0859375,18.040486145938125
2996.08984375,15.150751683599148
2996.09375,10.709228558121763
2996.09765625,5.087750983494778
2996.1015625,-0.7398676723596906
2996.10546875,-5.884117125331511
2996.109375,-10.356813224214925
2996.11328125,-15.177156719391558
2996.1171875,-21.548675636910037
2996.12109375,-29.814219837967727
2996.125,-39.10622746995026
2996.12890625,-47.905892568023994
2996.1328125,-54.86572202887456
2996.13671875,-59.13300936346983
2996.140625,-60.13112336893802
2996.14453125,-57.42368521090417
2996.1484375,-51.06722202549667
2996.15234375,-42.064265882965366
2996.15625,-32.19967940713559
2996.16015625,-23.118333515023828
2996.1640625,-15.386760935759902
2996.16796875,-8.504472656780303
2996.171875,-1.9967742137294584
2996.17578125,3.4259508186580563
2996.1796875,5.8483547550511465
2996.18359375,3.41893854770601
2996.1875,-4.146104475621604
2996.19140625,-15.07477366911117
2996.1953125,-26.458144327981675
2996.19921875,-35.86470666123167
2996.203125,-42.485598671495296
2996.20703125,-47.13354800276247
2996.2109375,-51.29065666852376
2996.21484375,-55.91306382829818
2996.21875,-60.68256723523049
2996.22265625,-64.08535768666242
2996.2265625,-64.27288763421768
2996.23046875,-60.22556054752499
2996.234375,-52.500381744698586
2996.23828125,-43.05033349803119
2996.2421875,-34.23915467377266
2996.24609375,-27.75796308308992
2996.25,-24.14052208292181
2996.25390625,-23.00889105581297
2996.2578125,-23.65020990738868
2996.26171875,-25.484087934223602
2996.265625,-28.28729409493444
2996.26953125,-32.244227992712425
2996.2734375,-37.81052876721112
2996.27734375,-45.29321065029527
2996.28125,-54.27256637616925
2996.28515625,-63.33342331502795
2996.2890625,-70.51089418865129
2996.29296875,-74.26291960651554
2996.296875,-74.23198077587186
2996.30078125,-71.20216989405631
2996.3046875,-66.41316435133709
2996.30859375,-60.946956193952346
2996.3125,-55.632420427913935
2996.31640625,-51.170427180430245
2996.3203125,-47.924212473149645
2996.32421875,-45.4138927883653
2996.328125,-42.23957066901475
2996.33203125,-36.9542714224031
2996.3359375,-29.384333827915693
2996.33984375,-21.160053532371332
2996.34375,-14.695770442718525
2996.34765625,-11.265073762334932
2996.3515625,-9.830927870146958
2996.35546875,-7.7799034955486555
2996.359375,-3.0072793835118103
2996.36328125,4.4376478870659195
2996.3671875,12.490820100960185
2996.37109375,18.757910046480198
2996.375,22.299735319391
2996.37890625,24.150743937801437
2996.3828125,26.326186475248377
2996.38671875,30.246375623343642
2996.390625,35.757889328237376
2996.39453125,41.241287531091146
2996.3984375,44.49960779190405
2996.40234375,43.813366424504245
2996.40625,38.65603212411685
2996.41015625,29.84064266692216
2996.4140625,19.134078669058894
2996.41796875,8.535968444150905
2996.421875,-0.47189694206393723
2996.42578125,-7.345121427738972
2996.4296875,-12.365121981452178
2996.43359375,-16.13034806580138
2996.4375,-18.994577514842334
2996.44140625,-20.759089723152094
2996.4453125,-20.74657031465415
2996.44921875,-18.169537721591176
2996.453125,-12.578912336546265
2996.45703125,-4.200253086275762
2996.4609375,5.995721536913141
2996.46484375,16.609875650188982
2996.46875,26.43857332559958
2996.47265625,35.027914251356464
2996.4765625,42.73652712583938
2996.48046875,50.20999833223684
2996.484375,57.630050687571575
2996.48828125,64.33006699470882
2996.4921875,69.1013454007252
2996.49609375,70.92583083714601
2996.5,69.5447830203314
2996.50390625,65.51400795444977
2996.5078125,59.8444942612387
2996.51171875,53.50843438861107
2996.515625,47.012576322796036
2996.51953125,40.18866429394414
2996.5234375,32.3759989793937
2996.52734375,23.06194088638747
2996.53125,12.695574508464412
2996.53515625,3.0407584698256045
2996.5390625,-3.46092776274962
2996.54296875,-5.126175606640315
2996.546875,-2.2705353617901967
2996.55078125,2.781112518516546
2996.5546875,7.0442652031431106
2996.55859375,8.64028830551591
2996.5625,7.724349140140247
2996.56640625,6.012935800477862
2996.5703125,5.423401342364786
2996.57421875,6.887991218264983
