time,raw
2993.6875,16.996336996336996
2993.69140625,11.526251526251526
2993.6953125,8.00976800976801
2993.69921875,7.2283272283272275
2993.703125,2.9304029304029293
2993.70703125,-3.3211233211233218
2993.7109375,-6.056166056166057
2993.71484375,-5.665445665445666
2993.71875,-8.00976800976801
2993.72265625,-12.307692307692308
2993.7265625,-22.466422466422465
2993.73046875,-25.982905982905983
2993.734375,-26.373626373626376
2993.73828125,-23.247863247863247
2993.7421875,-20.122100122100118
2993.74609375,-22.466422466422465
2993.75,-23.63858363858364
2993.75390625,-24.42002442002442
2993.7578125,-30.671550671550676
2993.76171875,-36.14163614163614
2993.765625,-36.14163614163614
2993.76953125,-38.095238095238095
2993.7734375,-42.002442002442
2993.77734375,-42.78388278388278
2993.78125,-41.221001221001224
2993.78515625,-41.221001221001224
2993.7890625,-44.346764346764346
2993.79296875,-44.346764346764346
2993.796875,-40.43956043956044
2993.80078125,-35.36019536019536
2993.8046875,-30.28083028083028
2993.80859375,-25.592185592185594
2993.8125,-26.76434676434676
2993.81640625,-25.982905982905983
2993.8203125,-24.810744810744808
2993.82421875,-29.89010989010989
2993.828125,-34.18803418803419
2993.83203125,-29.4993894993895
2993.8359375,-24.42002442002442
2993.83984375,-24.42002442002442
2993.84375,-24.810744810744808
2993.84765625,-25.592185592185594
2993.8515625,-30.28083028083028
2993.85546875,-33.01587301587302
2993.859375,-26.76434676434676
2993.86328125,-20.512820512820515
2993.8671875,-16.605616605616607
2993.87109375,-11.916971916971917
2993.875,-11.135531135531137
2993.87890625,-13.08913308913309
2993.8828125,-7.619047619047619
2993.88671875,-2.9304029304029307
2993.890625,-4.884004884004884
2993.89453125,-4.102564102564103
2993.8984375,1.3675213675213669
2993.90234375,2.9304029304029293
2993.90625,0.976800976800976
2993.91015625,0.5860805860805853
2993.9140625,-3.711843711843712
2993.91796875,-7.619047619047619
2993.921875,-4.102564102564103
2993.92578125,-2.1489621489621498
2993.9296875,-2.1489621489621498
2993.93359375,-0.9768009768009775
2993.9375,-0.19536019536019603
2993.94140625,-0.5860805860805868
2993.9453125,-1.7582417582417589
2993.94921875,5.665445665445665
2993.953125,10.744810744810742
2993.95703125,9.57264957264957
2993.9609375,13.47985347985348
2993.96484375,16.214896214896214
2993.96875,17.387057387057386
2993.97265625,13.47985347985348
2993.9765625,5.665445665445665
2993.98046875,2.9304029304029293
2993.984375,0.19536019536019467
2993.98828125,4.8840048840048835
2993.9921875,8.00976800976801
2993.99609375,8.79120879120879
2994.0,9.963369963369964
2994.00390625,10.744810744810742
2994.0078125,7.2283272283272275
2994.01171875,4.493284493284492
2994.015625,7.2283272283272275
2994.01953125,9.181929181929181
2994.0234375,6.837606837606837
2994.02734375,5.274725274725273
2994.03125,3.3211233211233204
2994.03515625,-0.5860805860805868
2994.0390625,-5.274725274725275
2994.04296875,-6.446886446886447
2994.046875,-5.665445665445666
2994.05078125,-2.1489621489621498
2994.0546875,-0.9768009768009775
2994.05859375,-2.5396825396825404
2994.0625,-7.228327228327229
2994.06640625,-6.056166056166057
2994.0703125,-5.274725274725275
2994.07421875,-9.181929181929183
2994.078125,-11.526251526251526
2994.08203125,-6.837606837606838
2994.0859375,-3.3211233211233218
2994.08984375,-2.9304029304029307
2994.09375,-1.3675213675213682
2994.09765625,0.19536019536019467
2994.1015625,-2.9304029304029307
2994.10546875,-1.3675213675213682
2994.109375,5.274725274725273
2994.11328125,9.181929181929181
2994.1171875,12.307692307692307
2994.12109375,13.870573870573867
2994.125,9.963369963369964
2994.12890625,2.539682539682539
2994.1328125,2.9304029304029293
2994.13671875,3.711843711843711
2994.140625,-2.5396825396825404
2994.14453125,-2.9304029304029307
2994.1484375,1.3675213675213669
2994.15234375,3.711843711843711
2994.15625,2.9304029304029293
2994.16015625,2.9304029304029293
2994.1640625,-0.5860805860805868
2994.16796875,-3.3211233211233218
2994.171875,0.5860805860805853
2994.17578125,5.665445665445665
2994.1796875,5.274725274725273
2994.18359375,8.00976800976801
2994.1875,8.79120879120879
2994.19140625,2.9304029304029293
2994.1953125,1.3675213675213669
2994.19921875,6.446886446886445
2994.203125,8.400488400488397
2994.20703125,7.2283272283272275
2994.2109375,9.57264957264957
2994.21484375,8.00976800976801
2994.21875,8.00976800976801
2994.22265625,4.493284493284492
2994.2265625,-0.9768009768009775
2994.23046875,-0.19536019536019603
2994.234375,0.19536019536019467
2994.23828125,4.8840048840048835
2994.2421875,6.837606837606837
2994.24609375,6.837606837606837
2994.25,7.619047619047618
2994.25390625,9.181929181929181
2994.2578125,6.446886446886445
2994.26171875,4.8840048840048835
2994.265625,8.79120879120879
2994.26953125,13.089133089133089
2994.2734375,12.698412698412698
2994.27734375,11.526251526251526
2994.28125,6.056166056166055
2994.28515625,-1.3675213675213682
2994.2890625,-13.08913308913309
2994.29296875,-14.261294261294262
2994.296875,-11.135531135531137
2994.30078125,-3.3211233211233218
2994.3046875,3.3211233211233204
2994.30859375,6.056166056166055
2994.3125,5.665445665445665
2994.31640625,8.79120879120879
2994.3203125,13.089133089133089
2994.32421875,13.089133089133089
2994.328125,13.089133089133089
2994.33203125,15.43345543345543
2994.3359375,17.777777777777775
2994.33984375,16.996336996336996
2994.34375,15.04273504273504
2994.34765625,14.26129426129426
2994.3515625,10.744810744810742
2994.35546875,9.963369963369964
2994.359375,15.824175824175823
2994.36328125,21.294261294261293
2994.3671875,24.810744810744808
2994.37109375,25.982905982905983
2994.375,20.122100122100118
2994.37890625,13.089133089133089
2994.3828125,15.04273504273504
2994.38671875,18.559218559218557
2994.390625,15.824175824175823
2994.39453125,18.559218559218557
2994.3984375,23.247863247863247
2994.40234375,23.247863247863247
2994.40625,19.34065934065934
2994.41015625,16.214896214896214
2994.4140625,11.135531135531135
2994.41796875,9.181929181929181
2994.421875,16.214896214896214
2994.42578125,21.684981684981683
2994.4296875,23.247863247863247
2994.43359375,27.545787545787544
2994.4375,29.108669108669105
2994.44140625,27.545787545787544
2994.4453125,29.108669108669105
2994.44921875,34.96947496947496
2994.453125,37.704517704517706
2994.45703125,35.36019536019536
2994.4609375,36.92307692307691
2994.46484375,39.26739926739927
2994.46875,40.43956043956044
2994.47265625,38.87667887667887
2994.4765625,32.62515262515262
2994.48046875,31.45299145299145
2994.484375,30.28083028083028
2994.48828125,33.015873015873005
2994.4921875,34.18803418803419
2994.49609375,32.62515262515262
2994.5,32.23443223443223
2994.50390625,34.18803418803419
2994.5078125,31.843711843711844
2994.51171875,25.982905982905983
2994.515625,27.545787545787544
2994.51953125,25.982905982905983
2994.5234375,17.777777777777775
2994.52734375,13.47985347985348
2994.53125,8.79120879120879
2994.53515625,3.3211233211233204
2994.5390625,-4.102564102564103
2994.54296875,-3.3211233211233218
2994.546875,-2.9304029304029307
2994.55078125,-3.711843711843712
2994.5546875,-3.3211233211233218
2994.55859375,-7.619047619047619
2994.5625,-15.433455433455434
2994.56640625,-16.605616605616607
2994.5703125,-17.777777777777775
2994.57421875,-25.2014652014652
2994.578125,-27.15506715506715
2994.58203125,-25.982905982905983
2994.5859375,-22.075702075702075
2994.58984375,-21.684981684981686
2994.59375,-23.247863247863247
2994.59765625,-26.373626373626376
2994.6015625,-31.843711843711844
2994.60546875,-35.75091575091575
2994.609375,-32.62515262515262
2994.61328125,-27.15506715506715
2994.6171875,-22.857142857142858
2994.62109375,-18.94993894993895
2994.625,-19.731379731379732
2994.62890625,-23.63858363858364
2994.6328125,-20.122100122100118
2994.63671875,-17.38705738705739
2994.640625,-20.903540903540904
2994.64453125,-22.466422466422465
2994.6484375,-18.168498168498164
2994.65234375,-15.824175824175823
2994.65625,-17.38705738705739
2994.66015625,-18.55921855921856
2994.6640625,-25.2014652014652
2994.66796875,-31.843711843711844
2994.671875,-32.23443223443223
2994.67578125,-29.4993894993895
2994.6796875,-27.545787545787547
2994.68359375,-23.63858363858364
2994.6875,-19.731379731379732
2994.69140625,-22.857142857142858
2994.6953125,-24.42002442002442
2994.69921875,-18.55921855921856
2994.703125,-14.652014652014653
2994.70703125,-12.698412698412698
2994.7109375,-6.446886446886447
2994.71484375,-1.3675213675213682
2994.71875,-0.19536019536019603
2994.72265625,-0.5860805860805868
2994.7265625,-6.837606837606838
2994.73046875,-8.791208791208792
2994.734375,-7.228327228327229
2994.73828125,-2.9304029304029307
2994.7421875,-0.19536019536019603
2994.74609375,0.19536019536019467
2994.75,1.3675213675213669
2994.75390625,1.7582417582417573
2994.7578125,0.19536019536019467
2994.76171875,-0.19536019536019603
2994.765625,2.9304029304029293
2994.76953125,7.2283272283272275
2994.7734375,7.619047619047618
2994.77734375,6.837606837606837
2994.78125,6.837606837606837
2994.78515625,2.1489621489621484
2994.7890625,-5.665445665445666
2994.79296875,-7.228327228327229
2994.796875,-7.619047619047619
2994.80078125,-2.1489621489621498
2994.8046875,1.3675213675213669
2994.80859375,2.539682539682539
2994.8125,2.1489621489621484
2994.81640625,5.274725274725273
2994.8203125,9.963369963369964
2994.82421875,8.79120879120879
2994.828125,9.181929181929181
2994.83203125,12.698412698412698
2994.8359375,16.214896214896214
2994.83984375,13.870573870573867
2994.84375,9.963369963369964
2994.84765625,5.665445665445665
2994.8515625,-0.5860805860805868
2994.85546875,-3.3211233211233218
2994.859375,2.539682539682539
2994.86328125,6.056166056166055
2994.8671875,9.181929181929181
2994.87109375,11.526251526251526
2994.875,10.744810744810742
2994.87890625,7.619047619047618
2994.8828125,13.089133089133089
2994.88671875,17.777777777777775
2994.890625,15.04273504273504
2994.89453125,13.47985347985348
2994.8984375,15.824175824175823
2994.90234375,16.605616605616603
2994.90625,13.089133089133089
2994.91015625,9.963369963369964
2994.9140625,4.8840048840048835
2994.91796875,-0.19536019536019603
2994.921875,-0.19536019536019603
2994.92578125,6.056166056166055
2994.9296875,9.963369963369964
2994.93359375,15.824175824175823
2994.9375,22.857142857142858
2994.94140625,20.51282051282051
2994.9453125,18.168498168498164
2994.94921875,23.638583638583636
2994.953125,24.810744810744808
2994.95703125,23.247863247863247
2994.9609375,27.936507936507937
2994.96484375,31.06227106227106
2994.96875,31.45299145299145
2994.97265625,31.45299145299145
2994.9765625,27.936507936507937
2994.98046875,27.936507936507937
2994.984375,33.7973137973138
2994.98828125,42.002442002442
2994.9921875,45.90964590964591
2994.99609375,48.64468864468864
2995.0,50.98901098901098
2995.00390625,52.94261294261293
2995.0078125,49.81684981684982
2995.01171875,46.69108669108669
2995.015625,47.47252747252747
2995.01953125,46.69108669108669
2995.0234375,41.221001221001224
2995.02734375,35.36019536019536
2995.03125,28.327228327228326
2995.03515625,20.122100122100118
2995.0390625,11.526251526251526
2995.04296875,9.963369963369964
2995.046875,11.526251526251526
2995.05078125,16.605616605616603
2995.0546875,21.294261294261293
2995.05859375,23.638583638583636
2995.0625,24.02930402930403
2995.06640625,31.06227106227106
2995.0703125,37.313797313797316
2995.07421875,36.92307692307691
2995.078125,36.92307692307691
2995.08203125,40.43956043956044
2995.0859375,42.39316239316239
2995.08984375,40.43956043956044
2995.09375,39.26739926739927
2995.09765625,35.75091575091575
2995.1015625,30.67155067155067
2995.10546875,27.15506715506715
2995.109375,31.06227106227106
2995.11328125,33.7973137973138
2995.1171875,36.53235653235653
2995.12109375,38.485958485958484
2995.125,34.96947496947496
2995.12890625,28.717948717948715
2995.1328125,30.28083028083028
2995.13671875,28.327228327228326
2995.140625,18.559218559218557
2995.14453125,10.744810744810742
2995.1484375,7.619047619047618
2995.15234375,3.3211233211233204
2995.15625,-2.1489621489621498
2995.16015625,-5.274725274725275
2995.1640625,-15.433455433455434
2995.16796875,-22.466422466422465
2995.171875,-23.63858363858364
2995.17578125,-22.466422466422465
2995.1796875,-25.2014652014652
2995.18359375,-24.42002442002442
2995.1875,-25.982905982905983
2995.19140625,-33.40659340659341
2995.1953125,-41.611721611721606
2995.19921875,-45.51892551892551
2995.203125,-54.505494505494504
2995.20703125,-68.57142857142857
2995.2109375,-76.38583638583638
2995.21484375,-83.8095238095238
2995.21875,-92.4053724053724
2995.22265625,-101.78266178266178
2995.2265625,-113.1135531135531
2995.23046875,-117.8021978021978
2995.234375,-115.45787545787546
2995.23828125,-104.9084249084249
2995.2421875,-93.18681318681317
2995.24609375,-82.24664224664225
2995.25,-68.96214896214896
2995.25390625,-54.11477411477411
2995.2578125,-45.12820512820513
2995.26171875,-34.969474969474966
2995.265625,-19.340659340659343
2995.26953125,-5.665445665445666
2995.2734375,3.711843711843711
2995.27734375,11.916971916971914
2995.28125,15.43345543345543
2995.28515625,14.652014652014651
2995.2890625,9.963369963369964
2995.29296875,6.446886446886445
2995.296875,4.8840048840048835
2995.30078125,2.1489621489621484
2995.3046875,-4.493284493284494
2995.30859375,-18.55921855921856
2995.3125,-35.75091575091575
2995.31640625,-48.253968253968246
2995.3203125,-59.975579975579976
2995.32421875,-75.6043956043956
2995.328125,-86.93528693528694
2995.33203125,-94.74969474969475
2995.3359375,-104.12698412698413
2995.33984375,-112.72283272283272
2995.34375,-122.4908424908425
2995.34765625,-134.993894993895
2995.3515625,-146.7155067155067
2995.35546875,-153.35775335775335
2995.359375,-153.74847374847374
2995.36328125,-149.05982905982907
2995.3671875,-140.46398046398048
2995.37109375,-131.47741147741147
2995.375,-129.91452991452988
2995.37890625,-127.96092796092795
2995.3828125,-120.14652014652015
2995.38671875,-113.8949938949939
2995.390625,-114.67643467643468
2995.39453125,-115.06715506715507
2995.3984375,-113.5042735042735
2995.40234375,-116.23931623931624
2995.40625,-119.75579975579974
2995.41015625,-118.97435897435898
2995.4140625,-118.58363858363857
2995.41796875,-116.23931623931624
2995.421875,-104.12698412698413
2995.42578125,-88.88888888888889
2995.4296875,-76.38583638583638
2995.43359375,-59.1941391941392
2995.4375,-43.17460317460318
2995.44140625,-34.969474969474966
2995.4453125,-25.592185592185594
2995.44921875,-11.135531135531137
2995.453125,-1.3675213675213682
2995.45703125,3.711843711843711
2995.4609375,13.47985347985348
2995.46484375,21.294261294261293
2995.46875,24.02930402930403
2995.47265625,25.982905982905983
2995.4765625,20.51282051282051
2995.48046875,17.387057387057386
2995.484375,18.168498168498164
2995.48828125,20.51282051282051
2995.4921875,18.168498168498164
2995.49609375,15.43345543345543
2995.5,16.605616605616603
2995.50390625,19.34065934065934
2995.5078125,22.46642246642246
2995.51171875,28.327228327228326
2995.515625,38.095238095238095
2995.51953125,49.42612942612943
2995.5234375,58.41269841269841
2995.52734375,68.18070818070818
2995.53125,75.6043956043956
2995.53515625,79.90231990231989
2995.5390625,78.73015873015873
2995.54296875,79.12087912087912
2995.546875,83.02808302808303
2995.55078125,88.4981684981685
2995.5546875,92.4053724053724
2995.55859375,93.96825396825396
2995.5625,93.18681318681317
2995.56640625,99.43833943833944
2995.5703125,104.9084249084249
2995.57421875,104.9084249084249
2995.578125,106.86202686202687
2995.58203125,112.33211233211233
2995.5859375,118.97435897435898
2995.58984375,124.05372405372404
2995.59375,127.57020757020757
2995.59765625,125.61660561660561
2995.6015625,117.4114774114774
2995.60546875,109.98778998778998
2995.609375,104.9084249084249
2995.61328125,98.26617826617826
2995.6171875,87.7167277167277
2995.62109375,74.43223443223442
2995.625,53.333333333333336
2995.62890625,32.62515262515262
2995.6328125,20.122100122100118
2995.63671875,6.446886446886445
2995.640625,-13.08913308913309
2995.64453125,-31.06227106227106
2995.6484375,-44.737484737484735
2995.65234375,-59.975579975579976
2995.65625,-73.65079365079364
2995.66015625,-83.8095238095238
2995.6640625,-95.53113553113553
2995.66796875,-101.39194139194139
2995.671875,-95.53113553113553
2995.67578125,-88.1074481074481
2995.6796875,-79.12087912087912
2995.68359375,-62.71062271062271
2995.6875,-45.51892551892551
2995.69140625,-34.18803418803419
2995.6953125,-18.94993894993895
2995.69921875,-1.7582417582417589
2995.703125,9.57264957264957
2995.70703125,15.824175824175823
2995.7109375,25.59218559218559
2995.71484375,30.67155067155067
2995.71875,29.499389499389494
2995.72265625,22.075702075702075
2995.7265625,8.79120879120879
2995.73046875,-1.7582417582417589
2995.734375,-10.354090354090355
2995.73828125,-13.87057387057387
2995.7421875,-23.247863247863247
2995.74609375,-37.313797313797316
2995.75,-46.30036630036629
2995.75390625,-54.11477411477411
2995.7578125,-64.66422466422466
2995.76171875,-70.52503052503052
2995.765625,-69.74358974358974
2995.76953125,-71.30647130647131
2995.7734375,-72.47863247863248
2995.77734375,-73.26007326007324
2995.78125,-79.12087912087912
2995.78515625,-83.8095238095238
2995.7890625,-90.45177045177044
2995.79296875,-92.7960927960928
2995.796875,-90.84249084249085
2995.80078125,-88.1074481074481
2995.8046875,-86.54456654456654
2995.80859375,-88.1074481074481
2995.8125,-87.32600732600733
2995.81640625,-77.55799755799755
2995.8203125,-63.49206349206349
2995.82421875,-54.505494505494504
2995.828125,-40.83028083028083
2995.83203125,-23.247863247863247
2995.8359375,-6.446886446886447
2995.83984375,7.619047619047618
2995.84375,18.559218559218557
2995.84765625,25.59218559218559
2995.8515625,27.15506715506715
2995.85546875,28.717948717948715
2995.859375,34.18803418803419
2995.86328125,35.36019536019536
2995.8671875,35.75091575091575
2995.87109375,36.14163614163614
2995.875,29.108669108669105
2995.87890625,23.247863247863247
2995.8828125,25.982905982905983
2995.88671875,27.15506715506715
2995.890625,24.02930402930403
2995.89453125,24.810744810744808
2995.8984375,31.06227106227106
2995.90234375,37.704517704517706
2995.90625,42.39316239316239
2995.91015625,49.03540903540903
2995.9140625,52.94261294261293
2995.91796875,56.06837606837607
2995.921875,67.3992673992674
2995.92578125,75.21367521367522
2995.9296875,76.77655677655677
2995.93359375,80.29304029304029
2995.9375,79.51159951159951
2995.94140625,71.6971916971917
2995.9453125,69.35286935286933
2995.94921875,70.91575091575092
2995.953125,70.91575091575092
2995.95703125,68.96214896214896
2995.9609375,70.91575091575092
2995.96484375,74.82295482295483
2995.96875,75.21367521367522
2995.97265625,76.77655677655677
2995.9765625,74.43223443223442
2995.98046875,73.26007326007324
2995.984375,72.08791208791209
2995.98828125,74.43223443223442
2995.9921875,70.13431013431013
2995.99609375,61.14774114774114
2996.0,57.24053724053724
2996.00390625,53.333333333333336
2996.0078125,45.90964590964591
2996.01171875,42.39316239316239
2996.015625,46.30036630036629
2996.01953125,48.253968253968246
2996.0234375,47.08180708180708
2996.02734375,45.51892551892551
2996.03125,41.611721611721606
2996.03515625,37.704517704517706
2996.0390625,31.06227106227106
2996.04296875,33.015873015873005
2996.046875,35.36019536019536
2996.05078125,37.313797313797316
2996.0546875,38.095238095238095
2996.05859375,29.89010989010989
2996.0625,21.294261294261293
2996.06640625,19.731379731379732
2996.0703125,20.903540903540904
2996.07421875,16.214896214896214
2996.078125,13.870573870573867
2996.08203125,13.47985347985348
2996.0859375,11.526251526251526
2996.08984375,9.181929181929181
2996.09375,6.837606837606837
2996.09765625,0.19536019536019467
2996.1015625,-8.00976800976801
2996.10546875,-12.698412698412698
2996.109375,-16.996336996336996
2996.11328125,-20.122100122100118
2996.1171875,-25.982905982905983
2996.12109375,-33.7973137973138
2996.125,-46.30036630036629
2996.12890625,-58.02197802197802
2996.1328125,-59.58485958485958
2996.13671875,-60.366300366300365
2996.140625,-66.61782661782661
2996.14453125,-65.44566544566544
2996.1484375,-58.02197802197802
2996.15234375,-48.253968253968246
2996.15625,-36.92307692307692
2996.16015625,-26.76434676434676
2996.1640625,-20.512820512820515
2996.16796875,-16.996336996336996
2996.171875,-9.963369963369964
2996.17578125,-0.9768009768009775
2996.1796875,-0.19536019536019603
2996.18359375,-2.1489621489621498
2996.1875,-6.056166056166057
2996.19140625,-23.247863247863247
2996.1953125,-36.14163614163614
2996.19921875,-40.43956043956044
2996.203125,-46.69108669108669
2996.20703125,-54.11477411477411
2996.2109375,-56.84981684981685
2996.21484375,-62.31990231990232
2996.21875,-66.22710622710623
2996.22265625,-67.3992673992674
2996.2265625,-73.65079365079364
2996.23046875,-67.3992673992674
2996.234375,-58.02197802197802
2996.23828125,-47.081807081807085
2996.2421875,-39.26739926739927
2996.24609375,-35.75091575091575
2996.25,-30.671550671550676
2996.25390625,-27.936507936507937
2996.2578125,-29.89010989010989
2996.26171875,-31.45299145299145
2996.265625,-34.57875457875458
2996.26953125,-38.876678876678874
2996.2734375,-43.956043956043956
2996.27734375,-50.598290598290596
2996.28125,-60.366300366300365
2996.28515625,-67.78998778998778
2996.2890625,-77.94871794871796
2996.29296875,-82.63736263736263
2996.296875,-80.29304029304029
2996.30078125,-74.82295482295483
2996.3046875,-70.91575091575092
2996.30859375,-68.18070818070818
2996.3125,-66.22710622710623
2996.31640625,-56.06837606837607
2996.3203125,-50.598290598290596
2996.32421875,-50.598290598290596
2996.328125,-49.42612942612943
2996.33203125,-45.90964590964591
2996.3359375,-36.53235653235653
2996.33984375,-26.76434676434676
2996.34375,-18.94993894993895
2996.34765625,-14.261294261294262
2996.3515625,-16.996336996336996
2996.35546875,-17.777777777777775
2996.359375,-9.181929181929183
2996.36328125,-2.1489621489621498
2996.3671875,6.446886446886445
2996.37109375,16.996336996336996
2996.375,16.605616605616603
2996.37890625,13.089133089133089
2996.3828125,19.731379731379732
2996.38671875,27.15506715506715
2996.390625,28.327228327228326
2996.39453125,34.18803418803419
2996.3984375,39.26739926739927
2996.40234375,38.095238095238095
2996.40625,31.843711843711844
2996.41015625,24.420024420024415
2996.4140625,12.307692307692307
2996.41796875,1.3675213675213669
2996.421875,-6.056166056166057
2996.42578125,-12.307692307692308
2996.4296875,-20.903540903540904
2996.43359375,-22.075702075702075
2996.4375,-22.075702075702075
2996.44140625,-28.717948717948715
2996.4453125,-29.108669108669105
2996.44921875,-22.075702075702075
2996.453125,-18.168498168498164
2996.45703125,-12.307692307692308
2996.4609375,-0.19536019536019603
2996.46484375,10.744810744810742
2996.46875,20.51282051282051
2996.47265625,30.67155067155067
2996.4765625,36.14163614163614
2996.48046875,41.221001221001224
2996.484375,51.37973137973138
2996.48828125,60.366300366300365
2996.4921875,63.49206349206349
2996.49609375,63.49206349206349
2996.5,62.71062271062271
2996.50390625,60.757020757020754
2996.5078125,54.11477411477411
2996.51171875,46.30036630036629
2996.515625,40.43956043956044
2996.51953125,34.57875457875458
2996.5234375,25.982905982905983
2996.52734375,16.605616605616603
2996.53125,8.00976800976801
2996.53515625,-0.9768009768009775
2996.5390625,-11.526251526251526
2996.54296875,-13.47985347985348
2996.546875,-8.400488400488399
2996.55078125,-2.9304029304029307
2996.5546875,4.102564102564102
2996.55859375,4.102564102564102
2996.5625,-2.1489621489621498
