time,bandpass
2994.11328125,8.319401437054426
2994.1171875,11.300339737743998
2994.12109375,11.663514997652145
2994.125,9.392374102067906
2994.12890625,5.591815545537729
2994.1328125,1.7424034235102681
2994.13671875,-0.9707276234756625
2994.140625,-1.934767779116577
2994.14453125,-1.197157235035978
2994.1484375,0.4803107053164033
2994.15234375,1.8513042462639948
2994.15625,1.8848421618104867
2994.16015625,0.5409079098916951
2994.1640625,-1.082746912308314
2994.16796875,-1.5064002664593508
2994.171875,-0.004193915920662761
2994.17578125,2.796956054766855
2994.1796875,5.353866700297896
2994.18359375,6.327417515234174
2994.1875,5.522061114950398
2994.19140625,3.9606396150120005
2994.1953125,3.0774988969307913
2994.19921875,3.6876693086667194
2994.203125,5.517680768125052
2994.20703125,7.515733203823989
2994.2109375,8.521383445705272
2994.21484375,7.8222921372325205
2994.21875,5.45872960446739
2994.22265625,2.2727514720683106
2994.2265625,-0.39051181375410204
2994.23046875,-1.3327870081511355
2994.234375,-0.1775335850811386
2994.23828125,2.40580961136783
2994.2421875,5.10431162929843
2994.24609375,6.708667127383972
2994.25,6.755163425941033
2994.25390625,5.768205725762658
2994.2578125,4.992330770232253
2994.26171875,5.641619896862958
2994.265625,7.97520089551975
2994.26953125,10.812438399953976
2994.2734375,11.98372681668887
2994.27734375,9.599798441364307
2994.28125,3.4016315474456063
2994.28515625,-4.71603075227943
2994.2890625,-11.510847688988337
2994.29296875,-14.181251661393668
2994.296875,-11.980893959050421
2994.30078125,-6.491586468285034
2994.3046875,-0.39075223150107874
2994.30859375,4.261102309576203
2994.3125,6.931269090222463
2994.31640625,8.309040938042951
2994.3203125,9.40415181062418
2994.32421875,10.865850307969515
2994.328125,12.766838906852486
2994.33203125,14.647676216291071
2994.3359375,15.715404276729387
2994.33984375,15.277351109404382
2994.34375,13.325407094188629
2994.34765625,10.869866068848475
2994.3515625,9.599398433842781
2994.35546875,10.86722941500173
2994.359375,14.621001455162741
2994.36328125,19.159053243515917
2994.3671875,22.0945033993212
2994.37109375,21.927077332275772
2994.375,19.0403457853374
2994.37890625,15.368113518878898
2994.3828125,13.070189849281876
2994.38671875,13.279105110067295
2994.390625,15.669132501610465
2994.39453125,18.79743371981536
2994.3984375,20.83120122623196
2994.40234375,20.424958077076603
2994.40625,17.5019167130878
2994.41015625,13.473716671191035
2994.4140625,10.557471924747876
2994.41796875,10.47437274294603
2994.421875,13.403995533548763
2994.42578125,17.981651003758596
2994.4296875,22.320773194869865
2994.43359375,25.23602714430811
2994.4375,26.777422877460065
2994.44140625,27.82535444358907
2994.4453125,29.224388646427656
2994.44921875,31.204337091252032
2994.453125,33.45825864948828
2994.45703125,35.55778235752599
2994.4609375,37.14442796170411
2994.46484375,37.82567668519011
2994.46875,37.20839178403938
2994.47265625,35.275982327047984
2994.4765625,32.699914364913155
2994.48046875,30.585283757668506
2994.484375,29.75537732595332
2994.48828125,30.214164462071963
2994.4921875,31.2450959637676
2994.49609375,31.97404395937254
2994.5,31.87951316938478
2994.50390625,30.93596034639948
2994.5078125,29.424591481647127
2994.51171875,27.586323010759525
2994.515625,25.329844263522347
2994.51953125,22.229888616292193
2994.5234375,17.87344832858097
2994.52734375,12.300439700266214
2994.53125,6.202889942730648
2994.53515625,0.7313072645056273
2994.5390625,-3.038117262798286
2994.54296875,-4.729145219371436
2994.546875,-4.968746368458607
2994.55078125,-5.073564807959826
2994.5546875,-6.294898134537924
2994.55859375,-9.175773182568264
2994.5625,-13.43653741549382
2994.56640625,-18.28578412338172
2994.5703125,-22.742319543641784
2994.57421875,-25.81869638326373
2994.578125,-26.821658900622214
2994.58203125,-25.86832523567899
2994.5859375,-24.163696885323976
2994.58984375,-23.505011307000437
2994.59375,-25.13642212688577
2994.59765625,-28.771222747866894
2994.6015625,-32.60439066503339
2994.60546875,-34.42991140439069
2994.609375,-33.10682980483591
2994.61328125,-29.286949331437327
2994.6171875,-24.871755698118868
2994.62109375,-21.68897574557298
2994.625,-20.45916660182048
2994.62890625,-20.736043146578652
2994.6328125,-21.56592807863774
2994.63671875,-22.09940145615321
2994.640625,-21.790811001036985
2994.64453125,-20.484016445228644
2994.6484375,-18.649508926128743
2994.65234375,-17.455832885628404
2994.65625,-18.22668446802658
2994.66015625,-21.458821992257263
2994.6640625,-26.19077853270002
2994.66796875,-30.378189773276002
2994.671875,-32.128956191244264
2994.67578125,-30.905364187755612
2994.6796875,-27.793133064628247
2994.68359375,-24.663513596517806
2994.6875,-22.8689643639396
2994.69140625,-22.40381508318502
2994.6953125,-22.069981095880372
2994.69921875,-20.419019625343154
2994.703125,-16.73272388298371
2994.70703125,-11.465541123691894
2994.7109375,-6.057048640717905
2994.71484375,-2.2701980951121605
2994.71875,-1.2754701184402695
2994.72265625,-2.8996745840062434
2994.7265625,-5.59619365806932
2994.73046875,-7.331485011857206
2994.734375,-6.847674573641829
2994.73828125,-4.375115400656954
2994.7421875,-1.2992698098926863
2994.74609375,0.8725243852682004
2994.75,1.4579616467657155
2994.75390625,0.9059746605110828
2994.7578125,0.4041372104661711
2994.76171875,1.080277098390889
2994.765625,3.2494893252148938
2994.76953125,6.137577767513424
2994.7734375,8.251330725890423
2994.77734375,8.189868902148476
2994.78125,5.470471335995315
2994.78515625,0.9366941106545656
2994.7890625,-3.5497918206466395
2994.79296875,-6.084165952967414
2994.796875,-5.794044815120767
2994.80078125,-3.2410971109412743
2994.8046875,0.14186529273211335
2994.80859375,3.0679197896885384
2994.8125,5.055550824053113
2994.81640625,6.395200283392128
2994.8203125,7.720996193566261
2994.82421875,9.573103060054434
2994.828125,12.0299263954454
2994.83203125,14.445277415778659
2994.8359375,15.571783174314774
2994.83984375,14.271448747588796
2994.84375,10.455489821236169
2994.84765625,5.492563438047188
2994.8515625,1.6056213060382971
2994.85546875,0.5546994980918782
2994.859375,2.539248171828162
2994.86328125,6.174216341771588
2994.8671875,9.562013269572343
2994.87109375,11.585395252587144
2994.875,12.410160896024333
2994.87890625,12.932131086630836
2994.8828125,13.834290137516316
2994.88671875,15.149045963104136
2994.890625,16.524153162480445
2994.89453125,17.60057142494366
2994.8984375,18.001086007657143
2994.90234375,17.170583343076693
2994.90625,14.600159676163596
2994.91015625,10.440692981831564
2994.9140625,5.909020416599037
2994.91796875,2.9326604669248386
2994.921875,3.1105893918756617
2994.92578125,6.6947413364452775
2994.9296875,12.35794791741114
2994.93359375,17.951206185606136
2994.9375,21.743757709659178
2994.94140625,23.316743424953124
2994.9453125,23.555538979990907
2994.94921875,23.864135412742705
2994.953125,25.23950729847752
2994.95703125,27.755917286919267
2994.9609375,30.60038639427838
2994.96484375,32.58513290071966
2994.96875,32.961708662975724
2994.97265625,32.10195242839835
2994.9765625,31.471455584921916
2994.98046875,32.737383098850266
2994.984375,36.60585356636032
2994.98828125,42.302046271162034
2994.9921875,48.0756547892384
2994.99609375,52.260789035362556
2995.0,54.10418211997202
2995.00390625,53.93975879469506
2995.0078125,52.761052027184355
2995.01171875,51.47361097418225
2995.015625,50.23116475474039
2995.01953125,48.2904116044779
2995.0234375,44.54316209487358
2995.02734375,38.40026626426953
2995.03125,30.44176721013941
2995.03515625,22.39546661107356
2995.0390625,16.39289295026277
2995.04296875,13.894759013102457
2995.046875,14.971125140701586
2995.05078125,18.453224343641175
2995.0546875,22.81672513150516
2995.05859375,27.054166293205725
2995.0625,30.882477280446373
2995.06640625,34.35409035285414
2995.0703125,37.481552918752115
2995.07421875,40.224965814860845
2995.078125,42.575439210747945
2995.08203125,44.403860873820335
2995.0859375,45.25202066053575
2995.08984375,44.4940292264362
2995.09375,41.91246947873326
2995.09765625,38.212006240439536
2995.1015625,34.91298356140344
2995.10546875,33.52531510639501
2995.109375,34.55076088032213
2995.11328125,37.117855805977285
2995.1171875,39.57833923804036
2995.12109375,40.56468949058324
2995.125,39.62939129587351
2995.12890625,37.048990619538365
2995.1328125,33.22355882586844
2995.13671875,28.414835484683948
2995.140625,22.9687876505115
2995.14453125,17.452125130198976
2995.1484375,12.299445618799771
2995.15234375,7.362530707521735
2995.15625,2.027691584091249
2995.16015625,-4.060045556549618
2995.1640625,-10.368386080241208
2995.16796875,-15.643113699304841
2995.171875,-18.808277472294606
2995.17578125,-19.826696464667375
2995.1796875,-19.813504957475814
2995.18359375,-20.395211740722978
2995.1875,-22.87011140132408
2995.19140625,-27.727804941229785
2995.1953125,-34.696381271387054
2995.19921875,-43.08491007428852
2995.203125,-52.1153676689668
2995.20703125,-61.19233160267767
2995.2109375,-70.16823065128274
2995.21484375,-79.38968678898846
2995.21875,-89.19796937577178
2995.22265625,-99.0709590097721
2995.2265625,-107.20325867298565
2995.23046875,-111.14518939639575
2995.234375,-109.18124273014851
2995.23828125,-101.39273142563304
2995.2421875,-89.59507021703911
2995.24609375,-76.27487904581648
2995.25,-63.32812835163444
2995.25390625,-51.34379070912027
2995.2578125,-39.72677825257827
2995.26171875,-27.52426497302391
2995.265625,-14.459236425571758
2995.26953125,-1.4907110313711769
2995.2734375,9.511407442873654
2995.27734375,16.772799399589537
2995.28125,19.64115609532222
2995.28515625,18.961005612991265
2995.2890625,16.494374492466015
2995.29296875,13.688361568970606
2995.296875,10.636248993793997
2995.30078125,6.061301927511717
2995.3046875,-1.6184985402299787
2995.30859375,-13.008054056317448
2995.3125,-27.25031081748739
2995.31640625,-42.56260246227128
2995.3203125,-57.15797753758324
2995.32421875,-69.87378800521756
2995.328125,-80.3993889741729
2995.33203125,-89.30065257831157
2995.3359375,-97.83257528224891
2995.33984375,-107.36101453235835
2995.34375,-118.46926291452885
2995.34765625,-130.25849298642578
2995.3515625,-140.46277271883793
2995.35546875,-146.5398521249701
2995.359375,-147.13743282800374
2995.36328125,-142.91876535975402
2995.3671875,-136.11303883905836
2995.37109375,-129.11796685771276
2995.375,-123.24448014862442
2995.37890625,-118.5275917958006
2995.3828125,-114.51364166045207
2995.38671875,-111.09432436779603
2995.390625,-108.66540324747157
2995.39453125,-107.73175189950769
2995.3984375,-108.48225821665719
2995.40234375,-110.58116484761925
2995.40625,-113.11062827254436
2995.41015625,-114.62695831452636
2995.4140625,-113.43190298823451
2995.41796875,-108.12323935919287
2995.421875,-98.24275697594973
2995.42578125,-84.61401527576706
2995.4296875,-69.06523203856935
2995.43359375,-53.64108788201875
2995.4375,-39.75321856845001
2995.44140625,-27.75353592333571
2995.4453125,-17.13872366475718
2995.44921875,-7.160868484342252
2995.453125,2.6085791532714993
2995.45703125,12.01010465747035
2995.4609375,20.293462967662318
2995.46484375,26.382357903259148
2995.46875,29.45501110818367
2995.47265625,29.5844250596806
2995.4765625,27.87954507649031
2995.48046875,25.85448749979802
2995.484375,24.49131043374548
2995.48828125,23.82731611978937
2995.4921875,23.39078550418107
2995.49609375,22.97632167256713
2995.5,23.039068588536605
2995.50390625,24.504825904618897
2995.5078125,28.295901467902134
2995.51171875,34.89360790446399
2995.515625,44.06278138145855
2995.51953125,54.788602515597276
2995.5234375,65.48353454071966
2995.52734375,74.47475076465157
2995.53125,80.65937704082324
2995.53515625,84.03528058147876
2995.5390625,85.70967132262905
2995.54296875,87.22668653113386
2995.546875,89.62285730275887
2995.55078125,92.94817721592543
2995.5546875,96.58724513513972
2995.55859375,99.94501752803797
2995.5625,102.8178146134095
2995.56640625,105.30925056841677
2995.5703125,107.70143756990385
2995.57421875,110.5071057517862
2995.578125,114.3788538314896
2995.58203125,119.57610964532502
2995.5859375,125.34846953444733
2995.58984375,129.96683407754503
2995.59375,131.6409665413151
2995.59765625,129.6751274298578
2995.6015625,124.84524467264337
2995.60546875,118.57479585525556
2995.609375,111.58357617384587
2995.61328125,103.23694501983309
2995.6171875,92.20776803599091
2995.62109375,77.82461141730678
2995.625,60.83412727390084
2995.62890625,42.90197233568824
2995.6328125,25.423352333573874
2995.63671875,8.811099898574293
2995.640625,-7.2384364439545195
2995.64453125,-23.06155410020648
2995.6484375,-38.67239064236573
2995.65234375,-53.80438785840403
2995.65625,-67.93164120104035
2995.66015625,-80.1018856663098
2995.6640625,-88.88634383900326
2995.66796875,-92.77377925867513
2995.671875,-90.86982923091698
2995.67578125,-83.38421441489646
2995.6796875,-71.55388890188206
2995.68359375,-57.11521336009983
2995.6875,-41.68974856549353
2995.69140625,-26.39462037955625
2995.6953125,-11.803134575202954
2995.69921875,1.8284886735302432
2995.703125,14.236352147097787
2995.70703125,24.817164807581037
2995.7109375,32.42111504488764
2995.71484375,35.5890261308161
2995.71875,33.3860997967877
2995.72265625,26.320301925345657
2995.7265625,16.434471311069178
2995.73046875,6.2269839558536155
2995.734375,-2.837709140867041
2995.73828125,-10.989463064801797
2995.7421875,-19.47078874146895
2995.74609375,-29.19644988283664
2995.75,-39.873971853681745
2995.75390625,-50.10364872771318
2995.7578125,-58.184971487398194
2995.76171875,-63.06902401209752
2995.765625,-64.9744493975093
2995.76953125,-65.34909148370191
2995.7734375,-66.1513089702415
2995.77734375,-68.80799500322235
2995.78125,-73.43156079666367
2995.78515625,-78.7872400164461
2995.7890625,-83.09905659734899
2995.79296875,-85.21035912883012
2995.796875,-85.25351603760394
2995.80078125,-84.26580915196462
2995.8046875,-83.05812946659356
2995.80859375,-81.34641986141746
2995.8125,-77.91042328205809
2995.81640625,-71.51976449489143
2995.8203125,-61.68388888904729
2995.82421875,-48.69944650315576
2995.828125,-33.35430079303123
2995.83203125,-16.831049956270405
2995.8359375,-0.7558926302047091
2995.83984375,13.064425054128588
2995.84375,23.339758460627976
2995.84765625,29.953522410448663
2995.8515625,33.9571604687881
2995.85546875,36.7702378564533
2995.859375,39.16391536535474
2995.86328125,40.855039854976795
2995.8671875,41.02669044481841
2995.87109375,39.275666213942095
2995.875,36.139122379792845
2995.87890625,32.79632131633109
2995.8828125,30.351026354222125
2995.88671875,29.425506796839485
2995.890625,30.270619416546992
2995.89453125,32.93943080021919
2995.8984375,37.186077300583385
2995.90234375,42.36832355574659
2995.90625,47.755088722473495
2995.91015625,53.079583110847636
2995.9140625,58.72764148589567
2995.91796875,65.22381614280086
2995.921875,72.40981065657311
2995.92578125,79.10822479595342
2995.9296875,83.66751723538378
2995.93359375,84.99571969103921
2995.9375,83.2911424753954
2995.94140625,79.94520753630998
2995.9453125,76.72694106312026
2995.94921875,74.88264497826835
2995.953125,74.75927522971249
2995.95703125,75.99816853150197
2995.9609375,77.89894505294946
2995.96484375,79.69142981915874
2995.96875,80.78285667049944
2995.97265625,81.00953402617985
2995.9765625,80.66728326855178
2995.98046875,80.14432187147668
2995.984375,79.39554290514826
2995.98828125,77.77791587641192
2995.9921875,74.49100694415182
2995.99609375,69.28201263703953
2996.0,62.84391713249641
2996.00390625,56.641985820926784
2996.0078125,52.27792270176947
2996.01171875,50.6624766178747
2996.015625,51.402273136856955
2996.01953125,52.86870935757656
2996.0234375,53.07314650309745
2996.02734375,50.86439583207279
2996.03125,46.67081199252049
2996.03515625,42.267799735317126
2996.0390625,39.63410810706962
2996.04296875,39.57150236839264
2996.046875,41.05974472228387
2996.05078125,41.92316424581513
2996.0546875,40.38602813815161
2996.05859375,36.297165765028055
2996.0625,31.047759384058928
2996.06640625,26.38043404241742
2996.0703125,23.23659545465765
2996.07421875,21.51769895186963
2996.078125,20.57024640739954
2996.08203125,19.65201686753805
2996.0859375,18.054867289083443
2996.08984375,15.1583471496761
2996.09375,10.698862428695435
2996.09765625,5.08036148645537
2996.1015625,-0.7305558850654315
2996.10546875,-5.876515282333152
2996.109375,-10.366449379810806
2996.11328125,-15.186401938091372
2996.1171875,-21.5380400171218
2996.12109375,-29.79936360170717
2996.125,-39.1122351849795
2996.12890625,-47.92303441457633
2996.1328125,-54.866091033394845
2996.13671875,-59.119560086954124
2996.140625,-60.13213531111931
2996.14453125,-57.44229614144106
2996.1484375,-51.07544930764607
2996.15234375,-42.05162652319854
2996.15625,-32.190146011841165
2996.16015625,-23.127136299365212
2996.1640625,-15.395224418517303
2996.16796875,-8.496138025476277
2996.171875,-1.9871761667483376
2996.17578125,3.419826005025227
2996.1796875,5.841461220824835
2996.18359375,3.4313431860154946
2996.1875,-4.128437660156322
2996.19140625,-15.07857024091323
2996.1953125,-26.47646539492643
2996.19921875,-35.86824498459149
2996.203125,-42.47258237676588
2996.20703125,-47.13035638448334
2996.2109375,-51.303356799827306
2996.21484375,-55.917407590160266
2996.21875,-60.66979326989732
2996.22265625,-64.08003183800079
2996.2265625,-64.2893375249516
2996.23046875,-60.240765324469585
2996.234375,-52.492755160164215
2996.23828125,-43.03614916479306
2996.2421875,-34.242561450869275
2996.24609375,-27.768882939741385
2996.25,-24.135005230211622
2996.25390625,-22.99363497845545
2996.2578125,-23.650558440746728
2996.26171875,-25.497886583061597
2996.265625,-28.28843912735909
2996.26953125,-32.22935982216549
2996.2734375,-37.80448227566013
2996.27734375,-45.30400813427874
2996.28125,-54.277969137452246
2996.28515625,-63.323021300819775
2996.2890625,-70.50621739913501
2996.29296875,-74.27789569070389
2996.296875,-74.2454479948125
2996.30078125,-71.19392167815522
2996.3046875,-66.39998129863187
2996.30859375,-60.95324056323234
2996.3125,-55.64684092991312
2996.31640625,-51.16606184587553
2996.3203125,-47.90690112599089
2996.32421875,-45.41295084720541
2996.328125,-42.257137839263635
2996.33203125,-36.96228611214519
2996.3359375,-29.372929990883176
2996.33984375,-21.151494626659407
2996.34375,-14.702340646086363
2996.34765625,-11.269055595701978
2996.3515625,-9.8212241685504
2996.35546875,-7.775254394188648
2996.359375,-3.0214083210487352
2996.36328125,4.425155422304716
2996.3671875,12.50161457892505
2996.37109375,18.77615144950212
2996.375,22.29754295390887
2996.37890625,24.134805186868395
2996.3828125,26.324248491463678
2996.38671875,30.258581328911312
2996.390625,35.75931113416126
2996.39453125,41.22919095836834
2996.3984375,44.49910612083135
2996.40234375,43.83125537752407
2996.40625,38.66669355598988
2996.41015625,29.830227668594937
2996.4140625,19.124021133312485
2996.41796875,8.543964987866065
2996.421875,-0.4629543623269168
2996.42578125,-7.354712399658972
2996.4296875,-12.378566360940638
2996.43359375,-16.12483531861364
2996.4375,-18.980885750275142
2996.44140625,-20.763143948170764
2996.4453125,-20.76340311945586
2996.44921875,-18.172367715571497
2996.453125,-12.566968629333463
2996.45703125,-4.199204803112417
2996.4609375,5.981237778191392
2996.46484375,16.605450387526446
2996.46875,26.453703877843175
2996.47265625,35.03758169815994
2996.4765625,42.72472147699778
2996.48046875,50.19797087578535
2996.484375,57.638906190490616
2996.48828125,64.3444000172468
2996.4921875,69.0980660260564
2996.49609375,70.91536207137162
2996.5,69.55077311584645
2996.50390625,65.52931375087496
2996.5078125,59.8435726595131
2996.51171875,53.49366418936714
2996.515625,47.010562067058736
2996.51953125,40.20310742969346
2996.5234375,32.381985818643685
2996.52734375,23.051121500357205
2996.53125,12.689845371209987
2996.53515625,3.0502152277883585
2996.5390625,-3.457894041902284
2996.54296875,-5.142833725613566
2996.546875,-2.2842675208966368
2996.55078125,2.7917307529295563
2996.5546875,7.0619594193574775
2996.55859375,8.638089564766048
2996.5625,7.710517487917227
2996.56640625,6.013428211528236
