time,normalized
2996.65234375,0.19653729849183457
2996.65625,0.09595394006364645
2996.66015625,-0.029925856467394377
2996.6640625,-0.14101896771687644
2996.66796875,-0.1870086705555419
2996.671875,-0.1450855405755946
2996.67578125,-0.04394018191746721
2996.6796875,0.04749444937587099
2996.68359375,0.05976198064343384
2996.6875,-0.03786051987789325
2996.69140625,-0.22431270883585658
2996.6953125,-0.44465655707747354
2996.69921875,-0.6435054210635224
2996.703125,-0.7917207899215122
2996.70703125,-0.8927286396562932
2996.7109375,-0.9696784597692524
2996.71484375,-1.0441483060925614
2996.71875,-1.1188336899544231
2996.72265625,-1.1733692121218353
2996.7265625,-1.1749411471737459
2996.73046875,-1.0969117120394973
2996.734375,-0.9345319366507231
2996.73828125,-0.7084143184992772
2996.7421875,-0.4532860420664812
2996.74609375,-0.1993305636937935
2996.75,0.04128853139788975
2996.75390625,0.2744521896101785
2996.7578125,0.5116322674766178
2996.76171875,0.7530754955176407
2996.765625,0.97727241369725
2996.76953125,1.1439782282456086
2996.7734375,1.2098549658522073
2996.77734375,1.1490365329906151
2996.78125,0.9689540543143974
2996.78515625,0.7122270363053044
2996.7890625,0.4398491929105672
2996.79296875,0.20252855109631815
2996.796875,0.018144815752382717
2996.80078125,-0.12911266582056058
2996.8046875,-0.26843519508451763
2996.80859375,-0.4173334562324319
2996.8125,-0.5702649806998302
2996.81640625,-0.7056572628110808
2996.8203125,-0.7999504531046943
2996.82421875,-0.8358096169066795
2996.828125,-0.8040029200841851
2996.83203125,-0.7063102345312985
2996.8359375,-0.5605721447359944
2996.83984375,-0.399671466739375
2996.84375,-0.25809095802265763
2996.84765625,-0.15244452443170142
2996.8515625,-0.07250706396006026
2996.85546875,0.006569789404331144
2996.859375,0.09961970840747743
2996.86328125,0.1961796587086042
2996.8671875,0.26723205837058367
2996.87109375,0.28522697456062057
2996.875,0.23819797337667775
2996.87890625,0.1280289444497115
2996.8828125,-0.04007198462406047
2996.88671875,-0.26267788367862865
2996.890625,-0.5329374396553426
2996.89453125,-0.8340978156778889
2996.8984375,-1.1419362378729687
2996.90234375,-1.434312606236455
2996.90625,-1.6967031279705884
2996.91015625,-1.9164102833087286
2996.9140625,-2.0710411738418
2996.91796875,-2.1257366600766012
2996.921875,-2.047612665741256
2996.92578125,-1.8290198064633716
2996.9296875,-1.5008970091806801
2996.93359375,-1.1240149940047988
2996.9375,-0.7623546735198254
2996.94140625,-0.4559155671486952
2996.9453125,-0.21076829654206336
2996.94921875,-0.01138484376434729
2996.953125,0.15579719986921992
2996.95703125,0.28517440643186365
2996.9609375,0.35267747111301573
2996.96484375,0.33316665211985425
2996.96875,0.22196097785670543
2996.97265625,0.04550559579562103
2996.9765625,-0.14592113987050365
2996.98046875,-0.29960835076686815
2996.984375,-0.38471232313531945
2996.98828125,-0.40592076877142885
2996.9921875,-0.39740868594928164
2996.99609375,-0.39950025882474394
2997.0,-0.43204338436254514
2997.00390625,-0.48147410153561626
2997.0078125,-0.5104734171789362
2997.01171875,-0.484456850322472
2997.015625,-0.3969446270939267
2997.01953125,-0.27548255343426004
2997.0234375,-0.1628989905024938
2997.02734375,-0.08643198409893742
2997.03125,-0.03703550766583068
2997.03515625,0.024686973004111767
2997.0390625,0.1385183017653338
2997.04296875,0.31257495781536665
2997.046875,0.5148337428905635
2997.05078125,0.6962614056575583
2997.0546875,0.827210515760448
2997.05859375,0.9166257327232953
2997.0625,0.9982108756820328
2997.06640625,1.097213817491809
2997.0703125,1.2082762536675002
2997.07421875,1.3022574627046444
2997.078125,1.35161726821835
2997.08203125,1.349005888794226
2997.0859375,1.3043297520861017
2997.08984375,1.227775613341375
2997.09375,1.118427761124696
2997.09765625,0.9700899494247438
2997.1015625,0.7869646042895584
2997.10546875,0.5921680923152361
2997.109375,0.42036096024626884
2997.11328125,0.3001571407190017
2997.1171875,0.23853128732056939
2997.12109375,0.21748265539280517
2997.125,0.20674546344516162
2997.12890625,0.18635867867595496
2997.1328125,0.16394199393099065
2997.13671875,0.17171652033933996
2997.140625,0.24059791779036868
2997.14453125,0.3677482086105858
2997.1484375,0.5056817244498415
2997.15234375,0.5890239452612859
2997.15625,0.5824134115385805
2997.16015625,0.5092561727286635
2997.1640625,0.43289892188651274
2997.16796875,0.402773912150178
2997.171875,0.4114303541563162
2997.17578125,0.40034468364854725
2997.1796875,0.3076993817151011
2997.18359375,0.11358651845402677
2997.1875,-0.15501386221922978
2997.19140625,-0.45572629113406155
2997.1953125,-0.7630623729069964
2997.19921875,-1.0722613796085243
2997.203125,-1.3789887185617054
2997.20703125,-1.6640286931644104
2997.2109375,-1.9032580806895085
2997.21484375,-2.092043394748275
2997.21875,-2.25494638988024
2997.22265625,-2.4252024414386906
2997.2265625,-2.6088695041409062
2997.23046875,-2.766059261352718
2997.234375,-2.8293387083035255
2997.23828125,-2.748013009577202
2997.2421875,-2.525083392171844
2997.24609375,-2.2191894656000266
2997.25,-1.910120395041752
2997.25390625,-1.65256784343003
2997.2578125,-1.4500545182509774
2997.26171875,-1.2652597208182406
2997.265625,-1.0566887671919347
2997.26953125,-0.8137120063725034
2997.2734375,-0.5648023120619958
2997.27734375,-0.35474240042034033
2997.28125,-0.2095719068152541
2997.28515625,-0.11636815814890134
2997.2890625,-0.033292541794552565
2997.29296875,0.07822112045355886
2997.296875,0.22509463056709367
2997.30078125,0.38024140039875093
2997.3046875,0.5058287631626529
2997.30859375,0.5816175041316746
2997.3125,0.6168472006361078
2997.31640625,0.63988159106987
2997.3203125,0.6773696819268145
2997.32421875,0.7396080242114614
2997.328125,0.8188778601159942
2997.33203125,0.8955358854991025
2997.3359375,0.9450457353105254
2997.33984375,0.9452254385221658
2997.34375,0.8856602592370649
2997.34765625,0.7762790873089506
2997.3515625,0.6461958990062197
2997.35546875,0.5274411346451285
2997.359375,0.43212255261083454
2997.36328125,0.34161935487839273
2997.3671875,0.21889355929881965
2997.37109375,0.03564601383265156
2997.375,-0.2063943951632497
2997.37890625,-0.47553301772137113
2997.3828125,-0.7298784478850041
2997.38671875,-0.9412902013037175
2997.390625,-1.1076802969589528
2997.39453125,-1.2473551940498668
2997.3984375,-1.3786418361240669
2997.40234375,-1.4950942438726227
2997.40625,-1.552062593239344
2997.41015625,-1.4789434485411548
2997.4140625,-1.2170708961956878
2997.41796875,-0.7620926387822164
2997.421875,-0.17937633487384244
2997.42578125,0.4244010028953988
2997.4296875,0.9567684358165517
2997.43359375,1.380876609922988
2997.4375,1.7122806107588553
2997.44140625,1.9796367647210817
2997.4453125,2.188269478529881
2997.44921875,2.3180987917182905
2997.453125,2.350793183114997
2997.45703125,2.2928447990554472
2997.4609375,2.1699536852436028
2997.46484375,2.0022281956736743
2997.46875,1.7903915449699936
2997.47265625,1.5288855059220254
2997.4765625,1.2306721854496703
2997.48046875,0.9349092381533
2997.484375,0.6865925669585121
2997.48828125,0.5074357684067564
2997.4921875,0.386801700201495
2997.49609375,0.3005742069333321
2997.5,0.23878565239530836
2997.50390625,0.2170998506225708
2997.5078125,0.26388189056103906
2997.51171875,0.3946099636670422
2997.515625,0.5926724444492367
2997.51953125,0.8087323096960464
2997.5234375,0.9791851760593164
2997.52734375,1.0551058675138227
2997.53125,1.0269196945126395
2997.53515625,0.9285746102082942
2997.5390625,0.8140431871599225
2997.54296875,0.7183449306218666
2997.546875,0.631074183364942
2997.55078125,0.5047617050516388
2997.5546875,0.2931389043648955
2997.55859375,-0.010890431837519065
2997.5625,-0.3669409475074496
2997.56640625,-0.711796626114554
2997.5703125,-0.993972713622509
2997.57421875,-1.1926548287669876
2997.578125,-1.3152221076692254
2997.58203125,-1.3856110892034073
2997.5859375,-1.4348646547320265
2997.58984375,-1.4924611566130963
2997.59375,-1.572129733789221
2997.59765625,-1.6564483947031245
2997.6015625,-1.6961616345472865
2997.60546875,-1.6343417546248569
2997.609375,-1.4438071836877924
2997.61328125,-1.1496485179959595
2997.6171875,-0.8161003134983837
2997.62109375,-0.5053463871043943
2997.625,-0.24041767738253506
2997.62890625,-0.0016933405216718186
2997.6328125,0.2418781183725646
2997.63671875,0.49487742380704547
2997.640625,0.7230753121842902
2997.64453125,0.8751364467663563
2997.6484375,0.9178712897775931
2997.65234375,0.8558014590337603
2997.65625,0.7220990265504567
2997.66015625,0.55304811703826
2997.6640625,0.3697735069261672
2997.66796875,0.17986064260126938
2997.671875,-0.008720616571579427
2997.67578125,-0.17824906506825008
2997.6796875,-0.3069634672876156
2997.68359375,-0.3858873281721786
2997.6875,-0.43019907043518013
2997.69140625,-0.47003236680185256
2997.6953125,-0.5244233713564099
2997.69921875,-0.5814476453658385
2997.703125,-0.6062987678300011
2997.70703125,-0.5754487781456571
2997.7109375,-0.5083488713317796
2997.71484375,-0.4638945150381174
2997.71875,-0.49734658179029084
2997.72265625,-0.6121288580958417
2997.7265625,-0.7505324419729908
2997.73046875,-0.834756684112342
2997.734375,-0.8247736646944299
2997.73828125,-0.744578073343411
2997.7421875,-0.6572573988841793
2997.74609375,-0.6140308347085209
2997.75,-0.6205143809407475
2997.75390625,-0.6418399901905383
2997.7578125,-0.6334772546314197
2997.76171875,-0.569227920478881
2997.765625,-0.4490594038296818
2997.76953125,-0.2904464115727983
2997.7734375,-0.11690740886260241
2997.77734375,0.049022889494764764
2997.78125,0.19081023653782878
2997.78515625,0.30326052130503284
2997.7890625,0.39443240932475515
2997.79296875,0.47967938669597354
2997.796875,0.5701103057890563
2997.80078125,0.6639028439068609
2997.8046875,0.7471872244420966
2997.80859375,0.8028417498407454
2997.8125,0.8193282152503962
2997.81640625,0.7943936720803336
2997.8203125,0.7351474523128442
2997.82421875,0.656644635685202
2997.828125,0.5767162457343836
2997.83203125,0.5055785050716028
2997.8359375,0.4365389826525244
2997.83984375,0.34906002479076653
2997.84375,0.22851849019403195
2997.84765625,0.09011470370705138
2997.8515625,-0.016904565538427865
2997.85546875,-0.036722382523377055
2997.859375,0.0517480163551034
2997.86328125,0.21495716288635924
2997.8671875,0.3845688681939411
2997.87109375,0.5003319839174271
2997.875,0.5415748068220424
2997.87890625,0.5277281281809307
2997.8828125,0.49698295674693355
2997.88671875,0.48570346959705735
2997.890625,0.5198883932586222
2997.89453125,0.611887927818719
2997.8984375,0.7544538799391124
2997.90234375,0.9187682640722252
2997.90625,1.0686130653105568
2997.91015625,1.1869216587700038
2997.9140625,1.2924084494656125
2997.91796875,1.4272597808577168
2997.921875,1.6214734214824693
2997.92578125,1.8621308652930915
2997.9296875,2.0943944600438034
2997.93359375,2.25506895926958
2997.9375,2.312908655638644
2997.94140625,2.2862365647925045
2997.9453125,2.2274987127723365
2997.94921875,2.1875809657603753
2997.953125,2.184329226303899
2997.95703125,2.195328582290869
2997.9609375,2.1789795534061516
2997.96484375,2.109302755031002
2997.96875,1.9996312543881083
2997.97265625,1.8972091262397925
2997.9765625,1.8521447566043456
2997.98046875,1.8835384394406565
2997.984375,1.96713052446551
2997.98828125,2.0522036428840362
2997.9921875,2.0938975990746718
2997.99609375,2.0770591414623207
2998.0,2.0172775179509594
2998.00390625,1.9440095529729124
2998.0078125,1.8807685507950775
2998.01171875,1.8326969780962732
2998.015625,1.783672277201968
2998.01953125,1.7023565622146715
2998.0234375,1.5566830749937093
2998.02734375,1.333541096384277
2998.03125,1.0545533209391624
2998.03515625,0.7757473187658414
2998.0390625,0.5656342912290689
2998.04296875,0.47181719853946896
2998.046875,0.49808552791918603
2998.05078125,0.6081251154486264
2998.0546875,0.7508256076915197
2998.05859375,0.8856161265679933
2998.0625,0.9905089865386377
2998.06640625,1.0549616236301609
2998.0703125,1.0732337004866712
2998.07421875,1.047557254989201
2998.078125,0.9929602430788808
2998.08203125,0.9297340566391477
2998.0859375,0.8644027949764395
2998.08984375,0.7784259946922186
2998.09375,0.6420250314395566
2998.09765625,0.44638290991475754
2998.1015625,0.22505864673250792
2998.10546875,0.040540762049723456
2998.109375,-0.05703405405940812
2998.11328125,-0.06474559203210911
2998.1171875,-0.025235409264599877
2998.12109375,0.009554419647071396
2998.125,0.017561939767146692
2998.12890625,0.016730501282994616
2998.1328125,0.04212864857330678
2998.13671875,0.11418169972987104
2998.140625,0.22449991234038316
2998.14453125,0.34538839563116464
2998.1484375,0.4491535711998612
2998.15234375,0.5202109694321259
2998.15625,0.554583378955607
2998.16015625,0.5539662346501133
2998.1640625,0.5230670165883554
2998.16796875,0.47025385405905096
2998.171875,0.4053256434193924
2998.17578125,0.3323310771839801
2998.1796875,0.2429366590277996
2998.18359375,0.11714172292061935
2998.1875,-0.0670260784226412
2998.19140625,-0.3197156085299981
2998.1953125,-0.6298130852376456
2998.19921875,-0.966305275295361
2998.203125,-1.290757493376917
2998.20703125,-1.575248810309111
2998.2109375,-1.8161794060808616
2998.21484375,-2.0337624860362333
2998.21875,-2.253235636009751
2998.22265625,-2.4767443989525173
2998.2265625,-2.6662900287556295
2998.23046875,-2.756530011140464
2998.234375,-2.69638683649836
2998.23828125,-2.4919052889412465
2998.2421875,-2.21446917780552
2998.24609375,-1.961713062646965
2998.25,-1.79667298651837
2998.25390625,-1.711076117371262
2998.2578125,-1.641643105354632
2998.26171875,-1.525767689685499
2998.265625,-1.351707615266671
2998.26953125,-1.1665029161681368
2998.2734375,-1.0414220196050101
2998.27734375,-1.0246671122445634
2998.28125,-1.113301354095965
2998.28515625,-1.2567377350277824
2998.2890625,-1.3825854884976996
2998.29296875,-1.4280330530545604
2998.296875,-1.364359136412643
2998.30078125,-1.20660590077629
2998.3046875,-1.0034807657698528
2998.30859375,-0.8112818323494068
2998.3125,-0.6665652451850393
2998.31640625,-0.5733598814553963
2998.3203125,-0.5102312465946612
2998.32421875,-0.4501917900062704
2998.328125,-0.38020324962512464
2998.33203125,-0.3086884623299125
2998.3359375,-0.257549699579496
2998.33984375,-0.2446905865776537
2998.34375,-0.26893429857894036
2998.34765625,-0.3094918799245479
2998.3515625,-0.3439736550503636
2998.35546875,-0.37250029482433805
2998.359375,-0.4243057423315689
2998.36328125,-0.5348545126566708
2998.3671875,-0.7110345478233824
2998.37109375,-0.9186502769783038
2998.375,-1.1074079676351256
2998.37890625,-1.2503723829025373
2998.3828125,-1.358733855260938
2998.38671875,-1.4581303959112482
2998.390625,-1.5536285732432569
2998.39453125,-1.6221813161637464
2998.3984375,-1.6400037254713622
2998.40234375,-1.6114201051963135
2998.40625,-1.5614123608036965
2998.41015625,-1.4946486338940412
2998.4140625,-1.3668155612465742
2998.41796875,-1.1093134781300622
2998.421875,-0.6953577045843372
2998.42578125,-0.1886459045999379
2998.4296875,0.2749215731428965
2998.43359375,0.5648799128498072
2998.4375,0.6350789655874122
2998.44140625,0.5450421640493873
2998.4453125,0.4110671050549734
2998.44921875,0.32687774537547587
2998.453125,0.3107130944234117
2998.45703125,0.30904110200524176
2998.4609375,0.24536783463579898
2998.46484375,0.07673824622559876
2998.46875,-0.17937522404983466
2998.47265625,-0.4618775398383318
2998.4765625,-0.7087278094260236
2998.48046875,-0.8914011000579463
2998.484375,-1.0176076308661974
2998.48828125,-1.1050244238716334
2998.4921875,-1.1523382223957215
2998.49609375,-1.1363109447906947
2998.5,-1.0377631986748928
2998.50390625,-0.8690105720821995
2998.5078125,-0.6746829101598999
2998.51171875,-0.5059298550543272
2998.515625,-0.3919434110883708
2998.51953125,-0.33126386670533825
2998.5234375,-0.30461235338820436
2998.52734375,-0.2916763156969391
2998.53125,-0.27553613562768586
2998.53515625,-0.23851720173471327
2998.5390625,-0.16651186425609993
2998.54296875,-0.06683156471283354
2998.546875,0.018118694888523537
2998.55078125,0.023773661773732767
2998.5546875,-0.09646794302692119
2998.55859375,-0.33198507788278436
2998.5625,-0.6109802378873439
2998.56640625,-0.8397316556445674
2998.5703125,-0.9566026830564633
2998.57421875,-0.9615705083608616
2998.578125,-0.9046371447249626
2998.58203125,-0.8479754169430423
2998.5859375,-0.8306408599977103
2998.58984375,-0.8549776963085028
2998.59375,-0.8945649006070506
2998.59765625,-0.9132138276442158
2998.6015625,-0.8857248858508845
2998.60546875,-0.8123703032451149
2998.609375,-0.7179455647701807
2998.61328125,-0.6331193911854107
2998.6171875,-0.5715206909351125
2998.62109375,-0.523727425768635
2998.625,-0.475666158644514
2998.62890625,-0.43331493429800383
2998.6328125,-0.4244113020388778
2998.63671875,-0.46852426880208753
2998.640625,-0.5436557481508375
2998.64453125,-0.5896533009695952
2998.6484375,-0.5556256196855711
2998.65234375,-0.4507777924693788
2998.65625,-0.3464703563889103
2998.66015625,-0.31809378502808533
2998.6640625,-0.37394545176558636
2998.66796875,-0.43881332686192304
2998.671875,-0.41542880013382466
2998.67578125,-0.2732193421716335
2998.6796875,-0.08289691326634414
2998.68359375,0.038050706331366105
2998.6875,0.022050756666182624
2998.69140625,-0.09548430429481418
2998.6953125,-0.21146893798650213
2998.69921875,-0.2436056268871053
2998.703125,-0.19376760816774513
2998.70703125,-0.13667936280441878
2998.7109375,-0.15153414475103075
2998.71484375,-0.2584491890270447
2998.71875,-0.4077980255100457
2998.72265625,-0.5193636968127155
2998.7265625,-0.5324407267949027
2998.73046875,-0.4328809940441655
2998.734375,-0.24948919421846444
2998.73828125,-0.03295291636767
2998.7421875,0.16523957366766553
2998.74609375,0.3060380229925356
2998.75,0.37107735572780404
2998.75390625,0.36889917474921824
2998.7578125,0.3348806072398535
2998.76171875,0.3176187069973677
2998.765625,0.35191077587052044
2998.76953125,0.4330575981561583
2998.7734375,0.5153683481164828
2998.77734375,0.5438919894509356
2998.78125,0.49851391163361314
2998.78515625,0.4140467928973745
2998.7890625,0.3576984966793122
2998.79296875,0.3797802192312015
2998.796875,0.4749148543760758
2998.80078125,0.5841914684805147
2998.8046875,0.6385250423281
2998.80859375,0.6111502950501234
2998.8125,0.5380596252700849
2998.81640625,0.4881493473526473
2998.8203125,0.5037202912795382
2998.82421875,0.5574092283523989
2998.828125,0.5626163877998354
2998.83203125,0.43446732530804805
2998.8359375,0.15573965128301487
2998.83984375,-0.2056188224560993
2998.84375,-0.5403790902543877
2998.84765625,-0.7630745632063892
2998.8515625,-0.8459976725528017
2998.85546875,-0.8086185484018024
2998.859375,-0.6912406192982823
2998.86328125,-0.5431643197211672
2998.8671875,-0.4234472617947142
2998.87109375,-0.3903313844260005
2998.875,-0.47079860517543637
2998.87890625,-0.6341582066230053
2998.8828125,-0.8010986753641792
2998.88671875,-0.8906297018122855
2998.890625,-0.8715367067592333
2998.89453125,-0.778374909510181
2998.8984375,-0.6821692822624712
2998.90234375,-0.6423966211279313
2998.90625,-0.6730343880968995
2998.91015625,-0.7361212185478694
2998.9140625,-0.7615175462690073
2998.91796875,-0.6854199089497957
2998.921875,-0.4902847557525829
2998.92578125,-0.22179685507105906
2998.9296875,0.032464904241973486
2998.93359375,0.19466202696067061
2998.9375,0.24591025558179075
2998.94140625,0.23511429215304888
2998.9453125,0.23852623964442782
2998.94921875,0.303095500535464
2998.953125,0.4175615851163587
2998.95703125,0.5264585132302806
2998.9609375,0.5689721481802004
2998.96484375,0.5150225113257073
2998.96875,0.38129903758385764
2998.97265625,0.22330732231272016
2998.9765625,0.10686166003347461
2998.98046875,0.0696715956874169
2998.984375,0.09539973695347694
2998.98828125,0.12363714234832428
2998.9921875,0.09456127554820953
2998.99609375,-0.005934064154108885
2999.0,-0.1402941210367449
2999.00390625,-0.25780210939653403
2999.0078125,-0.33785613999829234
2999.01171875,-0.3926716394366949
2999.015625,-0.43138129835135286
2999.01953125,-0.4341088942363137
2999.0234375,-0.3711470134004688
2999.02734375,-0.24473303326020046
2999.03125,-0.09977764621843092
2999.03515625,0.016154931383886066
2999.0390625,0.10095999956178438
2999.04296875,0.19406121804959198
2999.046875,0.3151589488324849
2999.05078125,0.41034118721222557
2999.0546875,0.374296731880569
2999.05859375,0.14358438521311237
2999.0625,-0.22294298150755248
2999.06640625,-0.5599395467153839
2999.0703125,-0.7039998660005781
2999.07421875,-0.6036929377145631
2999.078125,-0.34040919969531586
2999.08203125,-0.051106585562829016
2999.0859375,0.17475824306849674
2999.08984375,0.3401375682193657
2999.09375,0.5027046365964729
2999.09765625,0.702558757588817
2999.1015625,0.9237274469908111
2999.10546875,1.116355317111687
2999.109375,1.2497329862926623
2999.11328125,1.3432680065063698
2999.1171875,1.4461500216454064
2999.12109375,1.584018535225117
2999.125,1.7217709110013486
2999.12890625,1.7795418813783435
2999.1328125,1.6946374821107042
2999.13671875,1.4805827283848865
2999.140625,1.2306139657865747
2999.14453125,1.0583473790296034
2999.1484375,1.025166748814786
2999.15234375,1.1134838204933628
2999.15625,1.2596159493259287
2999.16015625,1.4091744659044332
2999.1640625,1.546702097530792
2999.16796875,1.6827948675500641
2999.171875,1.8236278538962427
2999.17578125,1.9595990856413237
2999.1796875,2.0819659676477245
2999.18359375,2.2019842373246057
2999.1875,2.3448611145911826
2999.19140625,2.5206105792559135
2999.1953125,2.7005080360984626
2999.19921875,2.82396083769304
2999.203125,2.8331860596150245
2999.20703125,2.709453263191211
2999.2109375,2.483941056359409
2999.21484375,2.2169449911649486
2999.21875,1.9641647983213555
2999.22265625,1.7564462724460932
2999.2265625,1.602672989848106
2999.23046875,1.5040867916418326
2999.234375,1.4640677023091129
2999.23828125,1.4868803617834359
2999.2421875,1.5681416656250373
2999.24609375,1.6858131382450205
2999.25,1.802494057901673
2999.25390625,1.8824993966751222
2999.2578125,1.9137032783189094
2999.26171875,1.9169825528379039
2999.265625,1.9330589814412187
2999.26953125,1.9932709090149696
2999.2734375,2.0942928349595498
2999.27734375,2.1951633108669406
2999.28125,2.2391517904584908
2999.28515625,2.1859126741968833
2999.2890625,2.033352529269213
2999.29296875,1.816441138281485
2999.296875,1.5838700655924536
2999.30078125,1.3650594483087788
2999.3046875,1.1491792435727823
2999.30859375,0.8965552738002984
2999.3125,0.5788749139188213
2999.31640625,0.21549473383176437
2999.3203125,-0.12668611407666497
2999.32421875,-0.37223173453537334
2999.328125,-0.48747755369399093
2999.33203125,-0.5059595606635827
2999.3359375,-0.5085642391341222
2999.33984375,-0.5683477992002606
2999.34375,-0.6953147935547711
2999.34765625,-0.8201325151534156
2999.3515625,-0.8340188657279095
2999.35546875,-0.6635660669098469
2999.359375,-0.32770967583431837
2999.36328125,0.07002385129161817
2999.3671875,0.41170024809227956
2999.37109375,0.640662188258435
2999.375,0.7790298204793366
2999.37890625,0.8791854804643985
2999.3828125,0.9668582864314229
2999.38671875,1.0342774493746514
2999.390625,1.0768194287343429
2999.39453125,1.1169433468824688
